,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11
35,,,9.5,10.75,0.0,0.0,14.75,0.0,0.0,20.75,29.75,36.25,16.25,4.75,38.25,40.25,54.25,56.0,23.25,37.75,76.0,67.5,52.5,24.0,20.75,50.0,45.25,13.5,48.25,22.75,31.5,14.5,15.0,35.0,5.5,29.25,3.75,5.75,5.5,31.5,12.0,0.0,23.75,43.0,58.75,22.5,29.5,16.5,31.0,14.75,15.5,38.25,25.0,,,,,,
36,,,9.75,21.75,0.0,0.0,15.5,0.0,10.0,20.75,13.5,31.0,25.25,4.25,42.0,37.0,82.75,54.25,37.5,62.5,48.75,60.75,52.25,37.5,19.5,61.0,63.5,3.75,51.25,19.0,43.25,19.5,14.5,14.0,8.5,36.75,10.5,4.5,0.0,24.5,15.75,0.0,12.75,38.0,29.75,6.75,18.0,26.25,23.25,24.0,22.25,66.25,21.25,,,,,,
37,,,3.5,7.25,19.5,0.0,7.75,10.5,0.0,8.25,0.0,7.0,16.5,38.5,12.0,50.75,52.75,27.25,34.5,64.75,65.5,47.75,62.75,35.25,22.5,33.5,31.5,37.25,8.5,11.0,10.5,24.25,16.75,9.25,2.75,18.25,0.0,6.25,9.75,0.0,0.0,0.0,11.75,22.75,29.25,63.75,47.5,17.75,23.0,17.5,10.5,16.0,9.0,,,,,,
38,,,2.75,4.75,6.25,0.0,3.5,6.25,17.25,21.25,13.5,19.5,4.5,31.75,31.75,52.25,84.25,47.75,44.25,59.5,41.0,58.0,42.5,43.5,27.75,45.5,30.75,26.75,31.25,12.0,33.25,21.25,25.0,15.25,11.5,10.0,2.75,6.25,11.75,9.0,9.25,19.25,26.75,41.25,21.25,54.75,27.0,32.0,18.5,9.25,22.75,22.5,14.25,,,,,,
39,,,8.75,20.0,0.0,0.0,8.75,0.0,12.5,15.5,31.25,30.5,11.5,3.5,36.0,34.75,55.0,65.75,33.0,64.0,73.75,65.25,52.75,22.25,14.25,58.0,45.0,15.75,26.25,16.25,25.5,8.75,16.0,23.25,0.0,26.75,0.0,0.0,7.75,20.0,4.0,0.0,25.0,43.75,45.25,35.25,21.75,31.5,19.5,20.75,19.5,42.25,10.25,,,,,,
40,,,3.5,10.25,0.0,0.0,5.5,0.0,4.0,11.5,62.0,23.75,3.25,0.0,35.0,43.5,63.5,70.75,34.25,50.25,55.25,42.75,75.75,28.5,22.25,53.5,55.0,17.75,31.0,22.75,50.5,8.75,7.75,26.75,8.25,18.75,5.0,3.5,18.25,18.25,10.5,0.0,45.75,30.0,60.0,15.75,31.0,12.0,19.25,23.25,27.0,40.0,13.25,,,,,,
41,,,8.5,11.25,0.0,0.0,16.75,0.0,0.0,19.25,36.25,15.0,3.75,7.0,22.0,30.0,70.25,58.0,43.5,41.75,56.0,34.0,59.5,29.0,17.25,52.0,58.25,15.25,25.5,11.75,23.5,4.75,11.75,18.25,8.0,21.25,3.75,4.25,11.5,23.25,9.25,0.0,10.5,19.0,73.75,17.5,39.0,29.5,32.25,16.75,15.5,40.0,27.0,,,,,,
42,,,,12.75,0.0,0.0,9.5,0.0,0.0,12.25,33.75,30.5,17.0,3.75,40.75,49.75,71.0,80.5,39.0,68.0,53.25,59.0,56.0,52.5,16.75,62.0,52.75,16.25,49.25,17.0,18.25,8.75,9.75,8.75,14.25,24.75,7.75,4.25,13.0,4.0,5.75,0.0,17.5,28.75,80.75,24.25,25.5,19.0,36.0,14.5,34.0,27.0,19.5,18.25,,,,,
43,,,,12.0,28.75,0.0,23.5,7.0,4.25,3.25,7.25,7.5,11.75,38.5,27.0,55.5,60.5,22.25,34.5,68.75,64.5,38.75,55.5,62.25,28.0,46.25,47.75,21.5,3.75,5.0,11.75,14.75,29.5,18.25,5.25,14.0,0.0,0.0,7.75,4.0,0.0,0.0,6.25,37.0,46.5,87.5,49.75,13.25,28.0,14.0,13.75,8.25,7.75,0.0,,,,,
44,,,,13.0,0.0,0.0,14.25,0.0,0.0,13.0,38.75,35.5,13.25,4.0,49.75,63.75,69.0,86.25,39.75,74.75,74.75,77.0,62.0,46.5,13.5,53.5,42.5,13.0,59.5,13.25,18.75,9.0,9.75,9.25,10.25,25.25,3.75,0.0,13.25,0.0,5.75,0.0,23.25,28.5,65.75,24.75,26.25,20.0,32.0,22.25,30.5,28.25,16.5,25.75,,,,,
45,,,,12.75,0.0,0.0,14.0,0.0,0.0,12.75,38.5,34.75,13.25,3.75,48.75,62.25,68.5,85.5,39.5,73.0,74.75,75.25,60.5,46.0,13.0,53.0,41.25,12.75,58.0,13.0,18.25,9.0,9.75,9.0,10.25,25.0,3.75,0.0,13.25,0.0,5.75,0.0,23.0,28.5,65.25,24.5,25.75,19.25,32.0,21.75,30.5,27.5,16.25,25.5,,,,,
46,,,,17.0,0.0,0.0,9.25,0.0,10.75,16.5,20.0,19.75,14.75,9.25,36.75,34.5,79.75,74.5,52.75,46.75,71.5,74.0,47.25,17.0,28.5,72.25,65.0,17.25,33.75,36.25,29.75,9.0,10.5,18.25,0.0,16.5,0.0,17.25,9.25,22.25,11.25,0.0,33.5,35.75,47.0,17.75,55.0,11.75,21.25,37.0,33.75,53.75,32.75,20.0,,,,,
47,,,,19.25,17.75,0.0,11.75,10.25,12.25,7.0,5.0,11.5,12.75,46.5,19.5,51.5,75.25,34.0,46.25,77.5,79.0,49.0,69.5,51.25,47.5,44.75,41.0,36.5,19.0,12.75,26.0,13.0,17.0,8.0,8.25,20.5,0.0,9.0,17.75,13.0,0.0,0.0,6.25,27.25,39.25,71.25,35.75,23.0,25.25,15.0,30.75,28.5,3.75,6.75,,,,,
48,,,,12.5,0.0,0.0,0.0,0.0,8.75,23.75,28.0,4.25,12.0,7.75,46.0,43.75,61.25,96.5,57.25,53.75,42.0,58.25,42.75,32.5,29.5,66.75,54.75,12.5,45.25,4.25,29.0,8.5,19.75,15.5,8.5,23.0,7.75,0.0,8.75,16.0,13.5,0.0,9.5,34.75,37.75,16.75,36.75,26.5,24.75,31.0,8.5,38.25,17.75,20.25,,,,,
49,,,,0.0,6.5,0.0,8.5,12.75,6.75,22.5,0.0,19.25,0.0,54.0,42.25,36.0,79.75,31.25,66.25,62.0,68.75,77.75,72.5,45.75,40.0,68.0,32.25,9.5,28.25,17.75,30.0,4.5,18.5,3.0,17.0,16.25,14.0,11.0,10.75,0.0,11.0,19.0,19.0,20.5,4.5,41.25,24.75,49.75,7.5,26.0,20.25,21.25,9.25,12.25,,,,,
50,,,,4.5,0.0,0.0,8.75,0.0,4.0,28.25,16.25,36.5,4.25,7.75,36.25,32.25,86.75,69.75,54.75,47.0,64.75,60.0,51.5,48.0,15.5,63.25,53.0,8.0,47.25,17.5,25.25,9.0,12.0,23.25,4.25,18.25,0.0,8.5,9.25,16.25,14.0,0.0,31.5,20.5,64.5,27.5,33.0,4.5,12.75,28.75,25.5,46.25,28.75,24.5,,,,,
51,,,,0.0,9.0,0.0,4.25,12.25,22.25,42.75,11.5,19.25,3.75,57.0,17.5,62.0,93.0,12.5,54.0,60.25,39.0,67.0,85.0,52.25,41.0,54.75,25.75,11.25,19.5,25.0,12.5,4.25,16.5,7.75,16.25,17.25,16.75,13.0,0.0,0.0,0.0,8.5,19.25,30.0,4.5,34.75,26.5,49.5,35.25,27.25,19.75,24.75,17.25,18.75,,,,,
52,,,,18.25,0.0,0.0,9.5,0.0,14.75,22.75,22.25,19.5,28.25,3.25,30.5,43.5,69.75,74.0,33.0,62.25,61.5,41.5,68.25,63.25,20.75,64.75,57.5,9.0,51.75,19.75,20.5,5.5,19.25,18.5,0.0,10.75,5.5,9.25,3.75,23.25,10.75,0.0,28.75,21.75,67.75,28.5,29.25,33.5,19.25,18.25,28.25,35.25,8.0,15.75,,,,,
53,,,,,11.5,0.0,0.0,13.0,11.75,48.25,3.5,0.0,3.5,31.75,23.5,70.5,85.5,37.0,59.75,49.5,66.0,48.5,48.75,38.5,26.75,47.5,25.75,30.75,27.25,16.5,25.0,3.75,15.0,12.25,14.75,20.75,9.5,9.5,9.25,0.0,5.5,27.25,17.5,51.5,11.25,38.0,25.5,46.25,24.75,30.75,22.0,25.5,3.25,6.0,7.0,,,,
54,,,,,3.75,0.0,0.0,3.75,15.5,37.5,6.5,14.0,11.5,59.0,25.75,47.0,71.75,20.75,48.25,72.5,52.25,57.75,65.75,57.0,40.5,36.75,34.0,30.5,16.0,10.25,43.75,0.0,36.25,3.5,20.25,10.25,15.5,10.5,3.75,0.0,4.0,15.25,27.5,34.5,3.0,45.25,35.25,29.25,17.0,23.25,28.75,20.5,8.75,17.25,12.75,,,,
