,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11
88,,,,,,,,5.5,41.5,10.5,26.5,8.75,0.0,10.25,14.25,73.25,36.5,62.5,29.5,74.75,91.5,56.25,54.5,38.25,13.5,63.25,19.25,28.25,5.25,0.0,20.5,18.75,0.0,5.5,21.5,21.25,0.0,0.0,5.75,0.0,0.0,6.0,6.75,50.75,46.5,56.75,64.25,53.25,27.5,5.0,9.5,31.0,10.0,21.75,7.25,3.25,10.25,9.0,
89,,,,,,,,0.0,55.5,67.25,41.25,8.75,25.5,14.0,29.25,45.25,46.5,76.75,38.0,71.75,88.25,84.75,53.25,47.25,32.0,13.5,10.75,0.0,55.25,0.0,13.5,3.75,13.75,4.75,3.75,30.25,8.75,0.0,9.5,12.25,0.0,25.25,0.0,42.5,40.0,69.75,56.75,15.25,18.5,10.75,4.75,27.25,4.75,0.0,3.75,8.75,27.0,42.25,
90,,,,,,,,0.0,39.0,64.5,57.25,8.25,11.5,20.5,39.0,58.75,25.25,69.25,48.5,51.75,78.0,80.25,50.5,36.25,25.75,11.5,21.0,3.5,26.0,0.0,13.0,8.5,18.75,3.75,18.25,28.75,0.0,0.0,8.75,13.75,0.0,13.75,11.0,14.75,29.0,78.5,44.0,26.75,12.0,15.75,3.75,18.25,4.0,0.0,16.75,0.0,35.75,28.5,
91,,,,,,,,0.0,27.75,67.5,41.5,15.0,11.0,7.25,18.75,64.25,40.25,34.5,42.5,38.75,70.0,72.75,19.0,65.0,26.75,23.25,37.0,10.75,33.0,0.0,16.0,0.0,13.5,0.0,12.25,9.5,4.0,0.0,0.0,8.75,0.0,23.0,5.0,25.0,47.0,76.0,41.25,25.75,13.0,15.0,3.75,10.75,7.5,0.0,3.0,6.75,29.0,32.75,
92,,,,,,,,10.5,13.5,16.25,49.0,4.25,7.25,3.75,20.75,61.25,23.5,55.5,42.5,65.25,80.75,67.25,47.75,33.0,11.75,62.0,32.0,32.25,0.0,4.0,35.75,24.0,0.0,9.75,0.0,3.75,0.0,3.25,0.0,0.0,0.0,20.75,23.25,49.0,29.0,46.75,20.25,54.0,12.0,3.0,0.0,20.75,18.0,10.25,0.0,4.0,8.25,10.0,
93,,,,,,,,8.25,27.25,14.25,53.25,3.0,3.0,18.25,21.0,71.25,30.25,39.75,30.5,66.25,94.5,60.5,68.0,25.5,20.25,46.5,28.75,42.75,0.0,8.0,26.0,13.25,8.5,3.25,4.5,28.25,0.0,8.5,3.25,0.0,0.0,17.75,23.75,26.25,48.0,64.75,58.25,35.0,39.5,4.75,8.25,13.0,21.0,38.0,4.25,4.5,0.0,2.75,
94,,,,,,,,0.0,35.5,50.75,51.25,22.5,10.5,8.75,25.75,51.75,50.25,58.25,36.0,38.5,63.0,86.75,68.75,54.5,53.0,15.25,17.25,0.0,33.75,0.0,14.75,3.75,11.0,4.25,21.25,14.0,9.25,0.0,4.5,15.0,0.0,16.25,5.5,39.25,30.25,52.5,42.5,39.5,12.0,12.5,5.5,31.0,0.0,0.0,19.25,4.75,21.5,36.75,
95,,,,,,,,,14.0,18.5,39.5,8.5,8.75,14.75,29.25,79.5,55.75,43.75,72.5,74.25,79.0,47.75,63.0,30.75,32.75,51.0,14.75,35.5,8.75,0.0,13.5,39.75,0.0,8.75,15.25,20.5,0.0,9.5,10.5,0.0,0.0,33.5,32.25,50.25,48.75,73.0,54.5,27.25,25.75,3.5,4.0,13.5,16.0,27.0,7.0,9.0,4.75,11.75,22.75
96,,,,,,,,,9.75,48.5,25.25,9.25,33.5,9.75,53.25,63.5,47.0,41.0,59.25,56.5,13.75,56.75,48.25,66.25,13.25,5.0,4.25,0.0,20.5,10.0,21.25,25.5,5.75,10.5,27.25,6.25,36.75,10.0,0.0,10.0,0.0,33.5,39.0,19.75,18.75,28.25,66.0,65.25,35.25,28.0,0.0,4.5,31.25,0.0,25.0,4.0,4.25,8.25,12.25
97,,,,,,,,,9.75,9.0,41.75,8.5,0.0,8.5,21.75,80.25,58.75,35.25,52.0,74.5,72.25,69.5,55.0,34.5,31.0,44.5,25.25,38.25,4.0,0.0,17.75,23.5,4.0,4.0,10.25,14.75,0.0,9.75,10.5,0.0,0.0,36.75,30.25,60.5,41.5,80.75,46.0,30.0,30.25,3.5,4.0,23.75,23.75,23.0,0.0,8.75,3.75,7.25,15.0
98,,,,,,,,,49.0,71.0,48.0,13.0,34.75,8.5,21.5,81.0,53.0,73.25,29.25,46.5,56.75,57.25,68.75,59.0,46.5,16.75,16.5,8.25,26.75,0.0,9.25,19.0,14.0,9.0,9.0,10.5,4.75,0.0,4.75,14.25,0.0,10.0,0.0,22.75,36.25,69.5,15.25,14.25,31.25,12.75,4.75,34.75,8.0,0.0,14.0,7.75,29.0,14.75,25.25
