,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02
28,,,14.25,0.0,46.75,26.25,0.0,12.75,23.25,11.0,13.25,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,11.75,61.0,14.75,24.25,0.0,26.0,64.5,29.0,13.25,36.5,10.75,0.0,35.75,0.0,34.75,23.75,0.0,0.0,23.0,0.0,13.25,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,,,,,,,,,
29,,,12.25,35.75,39.0,23.25,8.75,13.25,23.75,11.0,22.0,34.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,8.5,39.75,35.0,32.25,0.0,12.0,26.5,48.0,11.0,97.75,12.0,0.0,34.25,0.0,29.75,0.0,0.0,0.0,33.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,42.5,34.0,0.0,0.0,0.0,,,,,,,,,
30,,,,11.75,0.0,0.0,12.0,0.0,23.25,0.0,0.0,36.0,0.0,37.75,0.0,0.0,0.0,0.0,0.0,0.0,11.75,33.75,0.0,22.25,49.75,0.0,21.0,0.0,14.5,72.25,23.0,36.75,0.0,0.0,21.0,20.5,0.0,0.0,21.75,11.75,0.0,22.5,0.0,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.25,0.0,0.0,,,,,,,,
31,,,,8.25,59.25,22.25,8.5,11.75,0.0,0.0,21.25,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,0.0,47.25,18.25,41.75,0.0,0.0,45.5,48.25,17.25,55.75,29.25,0.0,66.75,0.0,27.75,7.75,0.0,0.0,28.0,0.0,33.25,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,19.75,,,,,,,,
32,,,,21.5,55.75,35.25,12.5,0.0,21.75,8.0,21.5,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,0.0,11.25,22.5,13.25,0.0,0.0,38.75,57.0,25.0,32.5,66.0,0.0,70.75,0.0,48.75,23.0,0.0,0.0,49.25,0.0,10.0,0.0,0.0,0.0,0.0,0.0,23.25,0.0,0.0,0.0,0.0,0.0,,,,,,,,
33,,,,11.75,0.0,26.75,25.5,0.0,12.25,0.0,0.0,58.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,36.5,49.25,0.0,0.0,12.25,39.0,0.0,24.5,0.0,12.5,77.0,47.75,50.0,0.0,0.0,46.0,0.0,0.0,33.75,56.5,62.0,0.0,12.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,,,,,,,,
34,,,,23.5,48.25,13.25,12.5,12.5,25.0,11.25,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,18.0,0.0,13.0,50.0,0.0,12.75,26.75,14.0,0.0,49.0,0.0,0.0,28.5,0.0,36.0,11.25,0.0,0.0,50.75,0.0,28.75,0.0,0.0,0.0,0.0,0.0,55.5,12.75,0.0,0.0,0.0,18.25,,,,,,,,
35,,,,,58.25,0.0,12.0,12.0,11.75,21.25,47.25,46.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,22.5,12.75,35.5,0.0,11.75,73.25,38.25,22.0,34.75,20.25,0.0,31.25,0.0,30.25,10.75,0.0,0.0,46.25,0.0,39.25,0.0,0.0,0.0,0.0,0.0,46.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
36,,,,,0.0,29.25,44.25,0.0,21.75,0.0,0.0,36.25,0.0,7.25,0.0,0.0,0.0,0.0,0.0,12.25,20.25,7.75,0.0,16.0,42.75,0.0,12.25,0.0,9.0,56.75,55.0,18.75,0.0,0.0,7.75,7.25,0.0,11.5,11.75,50.5,0.0,0.0,0.0,58.5,0.0,25.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,,,,,,,
37,,,,,0.0,29.25,19.25,0.0,21.5,0.0,0.0,36.0,0.0,17.75,0.0,0.0,0.0,0.0,0.0,12.0,20.0,19.5,0.0,28.0,42.5,0.0,0.0,0.0,21.5,69.0,67.25,18.75,0.0,0.0,30.75,7.25,0.0,0.0,0.0,50.25,0.0,12.5,0.0,44.25,0.0,11.5,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,,,,,,,
38,,,,,44.5,21.75,0.0,15.25,6.75,0.0,15.5,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,6.75,13.0,14.25,34.75,0.0,6.75,30.0,34.5,15.0,44.75,6.25,0.0,32.75,0.0,18.25,6.0,0.0,0.0,23.5,0.0,32.25,0.0,0.0,0.0,0.0,0.0,20.0,20.25,0.0,0.0,0.0,8.5,0.0,,,,,,,
39,,,,,0.0,9.0,41.5,0.0,0.0,0.0,0.0,44.25,0.0,6.5,0.0,0.0,0.0,0.0,0.0,9.25,0.0,44.0,0.0,37.75,48.75,0.0,11.75,0.0,50.25,59.5,19.0,36.5,0.0,0.0,24.0,0.0,0.0,8.75,16.25,24.25,0.0,12.25,0.0,36.5,0.0,23.0,0.0,0.0,0.0,0.0,0.0,39.75,0.0,0.0,0.0,,,,,,,
40,,,,,,0.0,0.0,21.25,15.25,9.25,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,15.25,6.5,18.25,30.75,0.0,12.75,30.25,20.25,10.5,31.75,12.0,0.0,54.75,0.0,7.75,0.0,0.0,0.0,28.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,25.0,12.5,0.0,0.0,0.0,0.0,0.0,29.5,,,,,,
41,,,,,21.5,16.0,53.75,15.0,21.75,0.0,22.0,0.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,14.0,8.0,15.25,24.5,39.25,35.75,5.75,8.0,92.25,57.75,33.75,22.0,0.0,0.0,6.25,0.0,21.0,0.0,0.0,21.25,0.0,0.0,6.5,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,18.5,14.25,,,,,,
42,,,,,,6.5,18.25,12.5,18.5,11.75,30.0,48.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.75,0.0,33.0,0.0,37.5,6.0,19.0,25.25,63.75,11.75,22.25,21.75,0.0,33.0,0.0,9.75,10.25,0.0,0.0,5.5,0.0,28.0,6.5,0.0,6.0,0.0,0.0,35.75,24.0,0.0,0.0,0.0,0.0,5.25,54.5,,,,,,
43,,,,,,30.5,28.25,19.5,8.25,7.25,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,40.75,0.0,29.75,0.0,18.75,30.0,34.75,18.5,44.5,27.0,0.0,65.0,0.0,32.5,8.0,0.0,0.0,46.75,0.0,35.5,0.0,0.0,0.0,0.0,0.0,31.5,8.0,0.0,0.0,0.0,20.0,0.0,80.0,,,,,,
44,,,,,,29.75,19.5,18.75,8.25,7.25,12.75,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.75,10.75,23.5,0.0,37.0,8.25,18.75,20.25,59.75,33.75,41.75,26.25,0.0,47.0,0.0,24.25,0.0,0.0,0.0,46.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,22.75,8.0,0.0,0.0,0.0,28.0,0.0,69.25,,,,,,
45,,,,,,27.0,10.75,34.5,13.25,11.5,23.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,23.75,34.5,0.0,50.25,0.0,0.0,49.5,13.5,11.5,58.5,45.0,0.0,45.25,0.0,42.5,0.0,0.0,0.0,46.75,0.0,53.0,0.0,0.0,0.0,0.0,0.0,11.5,12.75,0.0,0.0,0.0,35.0,0.0,12.75,,,,,,
46,,,,,,13.25,22.75,0.0,24.5,21.0,35.75,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,11.75,0.0,24.25,23.0,0.0,24.25,38.25,50.0,23.5,57.25,10.75,0.0,32.75,0.0,11.25,10.5,0.0,0.0,58.5,0.0,26.75,0.0,0.0,0.0,0.0,0.0,34.5,12.0,0.0,0.0,0.0,11.25,0.0,61.75,,,,,,
47,,,,,,,27.75,0.0,16.5,0.0,0.0,48.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,16.0,19.25,16.25,0.0,15.5,39.0,0.0,22.75,0.0,57.25,98.0,39.75,11.75,0.0,0.0,18.5,17.25,0.0,38.0,18.75,8.0,0.0,8.25,0.0,32.5,0.0,17.0,0.0,0.0,0.0,0.0,0.0,11.75,0.0,0.0,0.0,0.0,34.0,,,,,
48,,,,,,,15.75,0.0,13.75,0.0,0.0,40.25,0.0,12.75,0.0,0.0,0.0,0.0,0.0,12.25,32.25,39.5,0.0,39.25,18.25,0.0,15.5,0.0,30.75,44.75,24.75,12.75,0.0,0.0,30.25,0.0,0.0,7.5,38.25,45.25,0.0,20.25,0.0,15.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,15.75,0.0,0.0,0.0,9.0,25.0,,,,,
49,,,,,,,16.75,0.0,16.0,0.0,22.0,0.0,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,7.75,24.25,12.0,8.5,37.75,41.75,8.5,22.0,51.25,29.25,12.5,26.25,0.0,7.5,6.75,0.0,7.75,0.0,0.0,25.0,0.0,0.0,9.25,0.0,37.5,0.0,0.0,0.0,0.0,0.0,19.25,0.0,70.5,18.25,12.75,26.5,,,,,
50,,,,,,,12.0,25.0,21.0,22.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,22.25,11.75,0.0,12.0,0.0,24.25,31.25,23.75,12.0,67.75,0.0,0.0,93.25,0.0,31.0,10.5,0.0,0.0,45.25,0.0,42.0,0.0,0.0,0.0,0.0,0.0,36.5,13.0,0.0,0.0,0.0,36.5,0.0,57.5,26.5,,,,,
51,,,,,,,0.0,12.5,18.25,0.0,0.0,54.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,25.5,5.75,0.0,18.25,0.0,12.75,39.5,33.75,12.0,55.5,40.75,0.0,63.5,0.0,17.0,17.5,0.0,0.0,49.5,0.0,29.5,0.0,0.0,0.0,0.0,0.0,17.75,6.0,0.0,0.0,0.0,12.5,0.0,18.75,6.25,,,,,
52,,,,,,,24.75,29.75,14.5,18.0,0.0,29.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,0.0,45.75,6.25,10.75,0.0,25.75,11.5,35.0,20.0,46.25,0.0,0.0,49.5,0.0,32.5,15.0,0.0,0.0,25.5,0.0,34.5,0.0,0.0,0.0,0.0,0.0,20.0,17.0,0.0,0.0,0.0,10.75,0.0,26.0,11.25,,,,,
53,,,,,,,34.0,0.0,33.5,0.0,0.0,11.75,0.0,18.25,0.0,0.0,0.0,0.0,0.0,22.5,44.75,56.5,0.0,22.25,24.25,0.0,22.5,0.0,85.75,71.75,45.75,44.75,0.0,0.0,43.75,0.0,0.0,31.5,30.75,12.0,0.0,12.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,12.75,63.0,10.75,,,,
54,,,,,,,28.25,16.25,16.25,0.0,23.25,0.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,22.5,8.5,8.0,57.25,52.5,23.5,11.5,68.25,40.5,66.0,29.5,0.0,6.75,23.0,0.0,25.0,0.0,0.0,20.0,0.0,0.0,22.25,0.0,28.0,0.0,0.0,0.0,0.0,0.0,26.75,0.0,42.75,10.25,32.0,26.5,51.5,,,,
55,,,,,,,,0.0,25.5,0.0,0.0,24.5,0.0,10.25,0.0,0.0,0.0,0.0,0.0,23.75,37.0,23.5,0.0,35.5,27.0,0.0,0.0,0.0,0.0,38.75,99.75,12.0,0.0,0.0,23.25,21.75,0.0,22.75,23.25,25.0,0.0,50.25,0.0,27.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0.0,0.0,0.0,26.25,40.75,12.25,,,,
56,,,,,,,,0.0,20.5,0.0,32.25,0.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,23.0,0.0,0.0,73.75,43.75,36.25,11.5,55.5,51.75,34.0,33.0,0.0,10.75,20.25,0.0,10.25,0.0,0.0,19.75,0.0,0.0,27.75,0.0,32.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,71.75,28.75,35.0,8.75,19.25,,,,
57,,,,,,,,0.0,21.0,0.0,20.25,0.0,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,0.0,11.25,0.0,0.0,49.0,37.5,24.25,8.5,74.0,76.75,31.25,22.5,0.0,11.25,18.0,0.0,18.25,0.0,0.0,8.5,0.0,0.0,28.25,0.0,29.75,0.0,0.0,0.0,0.0,0.0,19.25,0.0,57.5,36.5,24.75,17.5,27.0,,,,
58,,,,,,,,16.25,8.0,0.0,29.0,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,28.5,0.0,21.5,0.0,30.0,31.25,17.0,12.75,76.75,27.0,0.0,34.0,0.0,30.25,18.25,0.0,0.0,12.75,0.0,33.0,0.0,0.0,0.0,0.0,0.0,20.25,0.0,0.0,0.0,0.0,8.0,0.0,42.25,9.0,90.75,,,,
59,,,,,,,,,8.25,0.0,25.75,0.0,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,13.0,5.75,14.75,26.25,39.5,27.5,22.5,83.75,56.5,23.75,10.75,0.0,0.0,7.25,0.0,10.5,0.0,0.0,16.25,0.0,0.0,0.0,0.0,42.5,0.0,0.0,0.0,0.0,0.0,15.25,0.0,27.0,10.5,8.5,29.0,23.0,11.0,,,
60,,,,,,,,,22.5,0.0,0.0,45.75,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10.75,58.25,34.75,0.0,10.5,51.25,0.0,11.75,0.0,25.0,72.0,35.25,58.75,0.0,0.0,44.0,9.75,0.0,10.25,33.5,34.25,0.0,12.75,0.0,25.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,0.0,0.0,0.0,0.0,51.5,22.75,11.25,,,
