,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30
0,0.0,0.0,13.75,6.75,33.5,25.75,33.75,20.0,8.0,5.0,11.0,7.25,15.25,13.75,8.75,3.75,8.25,9.25,41.25,96.5,32.25,60.25,35.5,21.75,66.25,37.5,33.25,0.0,6.25,33.0,5.25,0.0,8.5,8.0,16.5,25.5,4.0,6.5,4.25,4.75,5.0,6.0,0.0,12.5,14.5,0.0,10.5,0.0,18.5,24.25,0.0,,,,,,,,,,,,,,,
1,0.0,8.0,24.5,19.75,34.75,24.0,30.75,37.25,22.25,14.25,22.25,21.75,14.0,0.0,4.75,18.25,23.75,18.0,42.0,61.75,72.75,65.0,55.5,79.25,47.25,26.5,34.25,47.5,30.0,3.25,15.75,35.75,12.5,12.0,7.25,11.75,3.0,8.5,3.25,3.25,0.0,3.25,0.0,8.75,13.75,0.0,0.0,9.75,3.5,9.75,7.5,,,,,,,,,,,,,,,
2,0.0,0.0,32.0,23.5,38.0,25.0,39.25,16.5,14.5,7.0,5.75,15.5,16.0,23.75,12.75,10.5,4.5,12.75,42.75,88.5,46.25,59.0,52.25,25.75,74.75,36.75,38.0,2.75,28.0,30.5,6.5,12.5,13.0,17.0,17.5,18.5,5.75,11.5,5.75,0.0,1.25,0.0,0.0,8.25,19.5,4.0,10.5,0.0,12.75,13.75,3.25,,,,,,,,,,,,,,,
3,0.0,0.0,27.75,20.5,39.75,29.0,39.0,18.5,11.25,8.0,2.25,20.75,10.0,18.75,9.0,11.5,14.5,7.5,44.5,94.25,22.25,51.25,44.75,11.5,73.5,46.75,26.0,2.75,21.25,36.25,5.75,5.25,4.5,9.0,14.5,24.75,4.25,12.75,3.75,0.0,5.5,3.0,0.0,23.0,14.75,0.0,8.0,0.0,9.75,20.0,2.75,,,,,,,,,,,,,,,
4,0.0,3.5,18.75,17.75,25.0,22.0,59.75,24.25,15.5,12.5,9.75,13.75,15.75,12.75,14.75,11.75,8.5,11.75,61.25,83.0,31.75,79.0,70.0,36.5,62.0,39.5,38.0,11.75,18.75,17.0,12.0,21.5,11.0,14.25,20.25,18.5,3.75,14.5,2.25,0.0,7.25,6.75,0.0,17.0,17.75,6.75,2.5,8.0,9.5,16.0,5.0,,,,,,,,,,,,,,,
5,0.0,0.0,30.75,12.0,35.0,18.0,30.5,19.5,14.0,9.5,2.75,14.0,10.5,12.0,19.0,3.0,4.5,18.5,35.75,94.25,39.5,83.25,56.0,8.5,67.25,45.0,24.5,0.0,26.5,29.5,7.5,9.75,6.0,14.0,21.5,19.5,0.0,14.75,7.5,5.75,5.5,2.0,0.0,16.5,31.0,1.75,1.75,0.0,15.25,11.5,7.25,,,,,,,,,,,,,,,
6,0.0,0.0,21.75,9.75,28.0,35.25,23.0,28.25,16.0,3.0,4.75,12.75,20.5,19.75,8.25,5.75,5.0,12.5,49.25,76.5,26.75,74.75,52.0,16.0,69.5,26.75,13.75,0.0,23.25,33.25,0.0,11.5,9.0,12.25,18.5,8.25,1.75,4.75,5.25,0.0,7.5,3.5,0.0,9.75,31.5,4.5,10.75,0.0,20.5,12.75,0.0,,,,,,,,,,,,,,,
7,0.0,0.0,34.25,18.75,27.5,20.5,43.5,51.0,13.25,22.0,33.75,22.25,20.25,5.0,20.0,14.5,43.0,53.0,54.25,84.25,64.5,68.25,74.5,48.5,23.75,44.0,63.0,19.75,16.25,12.5,41.5,36.5,9.0,17.0,8.0,10.75,0.0,16.5,5.5,3.0,0.0,6.25,0.0,18.5,32.5,0.0,5.75,20.75,3.0,14.75,6.5,,,,,,,,,,,,,,,
8,2.0,0.0,20.25,10.5,34.0,26.75,40.25,25.25,11.25,15.75,21.75,16.75,14.5,18.0,13.0,8.5,9.0,26.25,45.25,91.5,35.0,58.5,47.25,60.75,62.0,36.75,33.0,17.75,16.25,32.25,9.75,9.25,19.25,23.25,11.75,12.75,0.0,3.0,5.25,0.0,4.25,2.25,0.0,16.25,27.0,13.5,9.0,0.0,14.5,10.5,5.75,,,,,,,,,,,,,,,
9,0.0,4.5,21.75,16.75,16.75,24.25,33.25,22.75,20.0,14.5,22.0,14.0,10.25,11.5,12.0,6.5,13.0,18.0,51.0,58.75,61.25,70.0,73.25,22.75,57.25,24.5,30.0,11.25,9.5,26.0,13.0,11.25,12.25,7.5,13.5,9.25,2.5,12.25,2.0,2.0,5.5,3.0,0.0,10.5,19.25,8.75,7.75,2.75,22.25,13.0,10.25,,,,,,,,,,,,,,,
10,0.0,0.0,46.25,13.5,38.0,24.25,51.0,29.0,15.0,4.0,16.0,8.25,21.25,17.0,16.75,14.25,11.5,19.5,48.25,78.25,62.75,63.25,53.5,38.75,42.75,23.0,29.75,16.75,18.25,5.75,13.0,23.5,19.75,11.75,7.0,12.75,0.0,11.5,2.25,0.0,0.0,5.0,0.0,18.0,7.75,5.25,0.0,10.25,24.25,5.25,7.75,,,,,,,,,,,,,,,
11,,0.0,42.25,11.25,35.75,14.25,38.25,20.5,10.25,2.5,22.25,14.0,11.75,14.0,17.5,5.25,8.5,11.25,68.5,83.25,41.0,68.25,65.5,22.0,74.75,32.25,43.0,16.25,19.5,17.0,16.0,19.75,6.5,18.0,10.75,19.0,3.0,15.25,5.0,0.0,2.5,3.75,0.0,14.75,22.0,0.0,9.5,6.25,20.25,17.5,2.5,17.5,,,,,,,,,,,,,,
12,,0.0,31.0,16.0,18.75,23.5,31.75,24.25,15.5,21.0,26.0,17.5,2.5,4.75,17.0,11.0,25.0,30.75,69.0,58.75,95.75,78.75,75.5,40.25,38.75,18.25,40.25,25.75,15.5,9.0,29.0,18.5,6.0,19.75,2.5,13.25,5.5,13.5,8.25,2.75,0.0,0.0,0.0,10.25,15.25,3.0,3.0,20.25,3.0,12.25,18.25,15.0,,,,,,,,,,,,,,
13,,0.0,22.5,20.5,35.0,20.0,21.25,30.75,20.0,9.25,7.5,7.5,10.25,17.5,11.5,7.5,11.0,16.0,55.5,93.25,63.0,85.75,74.25,45.5,49.5,28.0,45.5,12.0,16.25,34.25,18.25,11.75,6.0,10.75,4.75,15.5,5.75,19.5,5.5,11.0,12.0,9.5,0.0,4.25,7.25,11.75,11.75,8.25,14.75,17.0,6.0,27.5,,,,,,,,,,,,,,
14,,0.0,18.0,19.75,47.25,24.25,23.0,18.5,15.75,12.75,16.5,14.0,11.75,7.75,12.5,3.25,16.25,25.25,68.25,70.75,46.25,84.25,62.0,52.5,68.5,14.5,37.75,12.5,24.25,27.0,17.75,15.25,12.5,22.25,20.75,13.5,0.0,5.25,2.0,4.5,2.5,7.5,0.0,27.5,24.75,2.5,8.25,14.0,9.25,8.25,11.25,15.5,,,,,,,,,,,,,,
15,,2.5,27.0,21.25,16.5,16.25,29.25,25.5,30.75,15.0,30.75,14.25,2.75,8.0,8.75,14.75,25.25,43.75,32.0,57.25,77.75,74.0,87.25,41.25,36.25,24.0,28.75,32.25,12.75,10.5,23.5,32.5,17.75,15.25,5.75,8.25,5.75,17.75,5.5,0.0,0.0,0.0,0.0,23.25,16.25,2.75,10.0,24.25,3.5,6.5,7.25,24.0,,,,,,,,,,,,,,
16,,5.25,19.5,20.25,19.75,20.5,32.5,23.0,33.75,11.75,22.5,22.75,9.75,9.75,0.0,8.25,14.25,22.5,65.0,94.25,70.75,46.5,53.5,72.75,64.5,38.25,20.75,9.5,19.75,14.25,21.75,6.0,17.5,22.25,10.25,4.75,5.5,2.5,5.75,14.5,21.0,6.25,3.75,3.25,6.0,28.5,9.75,3.0,16.75,14.5,6.25,8.25,,,,,,,,,,,,,,
17,,0.0,34.75,16.25,43.5,33.0,36.0,32.75,16.25,24.0,35.0,24.25,16.5,0.0,17.5,17.25,28.0,33.5,59.5,61.25,83.25,80.25,50.0,71.25,39.25,45.5,34.25,25.0,24.25,16.0,28.25,39.5,17.0,25.0,6.75,5.75,10.75,15.75,2.5,7.5,0.0,4.25,0.0,24.75,15.0,0.0,6.75,13.0,6.75,14.0,8.0,16.75,,,,,,,,,,,,,,
18,,0.0,9.0,18.25,45.75,26.0,34.75,16.5,17.5,14.75,8.75,14.0,23.0,19.75,13.75,11.5,4.75,11.5,60.25,93.5,34.0,65.25,54.5,12.25,63.25,39.0,23.5,0.0,16.0,18.25,12.0,13.25,6.0,20.75,20.25,23.5,6.0,5.75,5.75,4.75,8.25,0.0,0.0,23.75,32.5,3.25,11.5,0.0,4.75,24.0,3.25,1.75,,,,,,,,,,,,,,
19,,0.0,25.75,26.75,30.0,21.0,35.0,20.75,17.5,8.0,10.75,9.75,17.25,14.25,14.0,2.0,17.75,9.5,51.0,83.25,56.5,81.25,61.5,18.75,78.0,37.75,40.5,9.5,21.75,18.75,8.0,6.75,7.0,15.75,8.0,22.75,2.0,10.25,2.5,8.25,0.0,5.75,0.0,15.75,17.25,0.0,2.5,2.0,14.25,0.0,10.5,6.75,,,,,,,,,,,,,,
20,,9.0,21.0,23.0,11.0,15.5,24.75,28.5,30.75,14.0,12.5,24.5,6.0,2.0,0.0,2.0,9.75,31.25,57.5,86.75,61.25,54.25,61.25,60.5,38.5,24.25,36.25,12.0,10.75,2.5,13.75,4.75,12.25,18.0,4.0,0.0,7.5,0.0,7.25,13.0,34.75,5.75,6.75,0.0,6.0,23.0,9.5,7.0,12.5,12.0,5.25,9.75,16.25,,,,,,,,,,,,,
21,,2.25,20.25,19.25,37.5,18.0,32.75,15.75,17.75,26.75,32.5,14.75,11.25,5.25,9.5,13.75,18.25,30.0,41.0,69.25,85.0,86.0,60.75,70.0,47.5,32.25,43.0,13.5,21.25,15.25,16.75,31.25,12.0,14.75,14.75,9.75,7.0,7.0,3.25,3.5,0.0,2.5,0.0,9.25,11.75,0.0,3.5,15.75,0.0,6.25,11.5,17.75,21.75,,,,,,,,,,,,,
22,,,38.5,16.0,38.0,26.0,33.25,13.75,6.5,17.25,9.0,17.25,17.5,30.5,10.5,6.75,9.5,12.25,56.75,100.0,31.5,66.5,59.75,16.0,46.5,33.75,27.0,6.25,25.25,45.75,11.25,5.5,7.25,14.25,16.0,17.75,5.0,10.5,4.25,3.0,5.25,5.5,0.0,2.75,19.0,2.25,18.75,0.0,15.75,13.75,5.5,12.25,14.75,,,,,,,,,,,,,
23,,,19.75,13.75,39.25,34.75,42.75,25.75,12.5,7.75,15.75,7.25,17.5,39.25,9.0,7.75,2.75,17.25,58.25,89.25,35.75,82.75,51.25,19.0,74.5,35.25,30.5,2.5,24.5,37.5,6.25,12.25,15.0,14.0,18.5,23.75,2.75,13.0,3.25,5.25,0.0,0.0,0.0,7.5,18.25,6.75,12.25,0.0,22.25,9.5,3.75,9.25,22.25,,,,,,,,,,,,,
24,,,24.75,21.5,24.25,17.5,35.0,30.75,33.25,9.5,10.0,8.25,9.75,8.5,0.0,0.0,7.25,45.0,48.0,84.75,87.0,32.25,56.5,80.25,57.25,26.25,41.25,15.75,23.75,6.0,13.75,13.25,18.25,26.25,11.5,0.0,6.5,4.5,6.25,15.5,30.25,8.5,3.5,0.0,7.25,29.75,11.0,12.75,18.25,22.75,15.5,9.0,18.5,,,,,,,,,,,,,
25,,,23.5,21.5,34.5,16.0,23.5,18.25,23.5,18.25,20.5,16.25,10.0,4.25,2.5,2.5,11.0,32.25,58.75,68.0,60.75,87.75,43.75,67.0,49.75,19.75,46.0,18.75,9.25,0.0,15.25,9.25,13.25,18.0,2.5,2.75,2.75,12.25,0.0,5.75,16.5,5.75,0.0,3.75,6.5,19.25,10.75,13.25,8.5,11.5,11.5,16.5,13.5,,,,,,,,,,,,,
26,,,27.5,18.75,45.25,19.0,46.25,19.0,16.25,14.0,6.75,9.75,8.5,18.75,14.25,7.25,7.5,10.75,29.75,72.25,33.25,73.25,37.25,13.5,70.5,34.5,19.0,4.5,32.25,21.25,7.5,12.25,5.5,14.0,17.5,21.25,0.0,12.0,4.25,4.75,2.25,8.0,0.0,27.0,20.5,2.25,18.0,0.0,15.25,11.25,7.5,7.25,20.75,,,,,,,,,,,,,
27,,,39.0,21.5,26.75,33.5,34.0,18.75,11.0,12.0,6.5,10.5,15.0,17.75,11.5,4.5,5.0,6.5,28.25,94.25,42.75,51.75,45.0,19.5,69.75,39.0,30.75,2.75,31.25,42.25,2.75,7.25,0.0,2.25,8.75,15.5,2.25,11.5,0.0,2.5,2.25,10.5,0.0,11.75,10.5,2.5,4.75,0.0,19.5,4.75,2.5,14.75,17.0,,,,,,,,,,,,,
28,,,,18.75,13.75,21.0,38.75,34.0,28.25,18.25,5.0,15.5,6.25,9.5,0.0,2.75,2.0,35.75,68.5,86.25,70.0,51.5,64.25,77.25,60.5,39.25,36.0,22.5,11.75,2.75,36.25,12.0,28.0,23.25,3.75,0.0,11.25,5.25,2.75,7.0,24.5,0.0,12.0,0.0,10.75,45.25,14.5,6.5,12.5,32.75,8.25,4.75,43.75,15.0,,,,,,,,,,,,
29,,,,12.25,45.5,36.25,54.25,32.75,13.5,8.75,14.25,16.75,12.75,23.75,7.5,10.25,7.5,7.0,30.25,90.5,55.75,65.5,46.0,24.75,76.0,59.5,17.25,3.5,28.75,33.25,6.25,8.5,3.0,8.75,17.75,12.75,6.0,2.5,7.25,2.75,2.75,5.5,0.0,9.75,17.25,2.25,11.5,0.0,26.25,19.75,0.0,8.0,12.25,9.0,,,,,,,,,,,,
30,,,,24.25,21.5,22.5,35.75,24.75,14.0,8.25,9.0,10.25,13.0,25.0,2.0,2.5,2.25,6.75,42.25,94.75,25.75,46.5,46.0,18.25,82.5,33.75,18.5,6.0,12.5,39.0,2.25,10.5,12.25,16.25,9.5,24.25,5.0,4.0,4.5,2.25,0.0,2.25,0.0,18.5,13.0,0.0,5.0,0.0,18.0,18.0,0.0,9.0,14.0,14.25,,,,,,,,,,,,
31,,,,19.0,20.0,27.0,20.5,28.0,34.75,4.75,11.25,15.25,9.75,12.75,0.0,5.0,8.25,31.0,45.5,94.25,86.5,70.75,60.5,75.5,42.75,26.75,34.0,16.0,21.25,6.75,28.25,8.5,18.25,16.75,11.0,0.0,8.25,8.75,7.75,24.0,21.25,9.75,0.0,0.0,0.0,41.25,18.0,5.75,17.0,6.0,6.75,11.75,14.0,23.75,,,,,,,,,,,,
32,,,,,35.25,39.25,24.25,20.5,6.25,8.5,7.25,10.25,9.5,20.25,5.75,6.75,10.5,14.25,60.75,90.0,42.75,60.0,45.25,15.0,68.0,40.0,14.25,5.5,18.0,22.5,16.25,2.0,10.75,12.0,18.5,25.5,3.0,7.25,2.75,2.0,3.0,3.25,0.0,14.0,24.0,3.25,6.25,0.0,17.25,11.0,7.25,11.0,21.75,17.0,40.0,,,,,,,,,,,
33,,,,,13.25,15.0,31.5,37.5,29.5,21.5,8.0,19.5,12.25,8.25,0.0,8.5,11.25,42.5,55.0,83.25,75.75,67.25,60.5,88.0,40.0,40.0,30.0,19.5,16.0,3.0,26.0,12.25,20.0,37.25,2.75,0.0,3.25,7.75,5.5,14.25,30.75,6.5,7.75,0.0,6.5,29.75,18.0,3.25,14.25,19.25,6.25,8.25,20.0,20.25,40.25,,,,,,,,,,,
34,,,,,23.5,19.0,22.0,16.75,9.75,6.5,8.5,11.5,9.5,19.25,15.25,3.5,1.75,5.0,33.25,100.0,27.5,49.75,43.25,10.5,40.25,31.0,18.5,4.0,16.25,33.5,6.75,3.25,6.25,9.0,12.0,5.5,2.5,11.0,0.0,1.75,5.25,3.75,0.0,20.0,18.25,4.75,7.0,0.0,15.25,6.0,1.75,4.25,9.5,10.5,33.5,,,,,,,,,,,
35,,,,,13.75,21.0,47.25,30.75,29.25,19.25,9.25,17.5,18.25,8.75,0.0,2.5,4.75,25.25,42.75,91.5,65.25,42.25,59.0,81.5,67.0,24.25,33.5,14.5,16.25,6.0,13.75,10.25,10.75,14.75,4.75,0.0,4.5,2.5,4.75,10.25,26.0,5.5,0.0,0.0,5.5,24.25,16.25,5.0,18.25,15.75,2.75,12.25,15.5,25.75,28.0,,,,,,,,,,,
36,,,,,26.5,7.0,34.0,29.25,22.75,15.75,21.0,14.5,13.25,0.0,3.75,14.75,20.5,31.25,41.0,59.75,62.75,48.0,55.5,57.5,37.75,23.5,22.5,31.25,21.0,8.5,22.0,38.0,9.75,12.5,10.75,12.75,0.0,16.25,4.5,3.5,0.0,0.0,0.0,9.5,14.0,12.0,6.0,24.75,0.0,15.75,10.5,17.25,25.75,37.0,42.0,93.25,,,,,,,,,,
37,,,,,,18.75,30.25,25.75,23.5,10.75,9.0,25.0,8.75,6.75,0.0,2.75,2.25,33.5,37.0,72.25,72.75,65.0,43.75,77.25,35.5,17.75,44.75,7.75,13.25,2.75,6.0,10.5,13.5,22.0,2.25,0.0,4.75,8.0,5.0,15.25,23.5,2.5,3.25,0.0,3.25,36.25,8.0,8.25,20.75,5.5,7.75,7.0,20.5,12.0,26.0,67.5,,,,,,,,,,
38,,,,,,15.75,38.75,21.25,13.0,6.5,9.25,5.5,10.0,19.75,4.0,2.0,6.75,12.5,39.25,79.5,27.75,43.75,34.5,10.5,71.75,33.5,20.25,4.25,9.5,22.75,9.25,6.5,2.0,12.5,9.5,18.5,0.0,7.25,2.25,0.0,0.0,0.0,0.0,24.75,17.25,0.0,13.25,0.0,14.75,6.75,4.0,10.25,18.75,16.75,14.0,77.25,,,,,,,,,,
39,,,,,,29.5,41.75,26.75,15.0,11.0,20.5,18.0,11.75,10.25,4.0,7.0,19.0,18.75,43.0,59.5,54.5,54.5,31.75,44.75,52.0,36.75,26.75,15.25,19.5,17.0,9.75,7.0,13.25,14.5,5.5,9.5,2.5,3.75,2.75,2.75,0.0,6.25,0.0,16.25,18.75,3.25,4.25,8.75,8.0,11.25,9.75,6.75,14.75,33.25,33.5,78.25,,,,,,,,,,
40,,,,,,13.25,41.5,21.75,7.25,1.75,13.5,4.75,4.75,21.0,7.75,2.0,2.25,17.25,64.5,68.0,26.5,51.0,46.75,14.25,70.25,31.75,27.75,5.25,31.5,24.75,8.0,11.0,0.0,10.0,13.25,17.5,2.0,14.75,2.25,5.25,0.0,3.25,0.0,19.75,18.25,2.25,8.5,0.0,15.0,13.0,3.0,9.5,25.5,25.0,50.0,88.0,,,,,,,,,,
41,,,,,,,42.75,22.25,13.5,18.0,21.25,11.5,5.5,3.75,6.0,8.25,8.75,27.75,38.25,45.25,68.75,67.25,44.75,38.5,31.5,22.5,28.75,27.0,19.5,12.5,16.75,27.75,4.5,8.25,4.0,7.75,0.0,6.0,2.25,0.0,0.0,2.25,0.0,10.75,7.25,2.25,2.0,11.25,2.5,9.5,12.25,15.0,19.25,32.25,39.0,63.25,83.5,,,,,,,,,
42,,,,,,,25.5,22.75,19.5,8.0,9.0,23.0,15.25,6.75,0.0,4.75,2.25,35.75,40.75,87.25,74.0,57.25,64.0,70.0,50.25,31.25,32.5,13.25,16.0,2.75,15.75,5.25,17.75,14.5,11.5,0.0,4.75,4.75,7.0,2.25,33.75,5.25,3.25,0.0,2.5,31.25,10.0,9.5,9.5,9.25,2.75,7.75,7.25,12.5,18.25,62.25,96.0,,,,,,,,,
43,,,,,,,23.25,17.25,20.25,6.0,10.25,2.25,9.25,4.0,0.0,0.0,0.0,25.75,39.75,84.5,52.0,24.25,53.5,73.25,32.0,22.75,29.25,11.75,14.0,1.75,17.0,6.75,7.75,17.0,4.25,0.0,2.0,3.5,4.5,6.25,20.0,0.0,4.75,0.0,7.75,25.5,6.75,9.0,11.5,12.5,6.75,14.75,10.25,20.75,23.25,43.75,65.5,,,,,,,,,
44,,,,,,,32.75,15.0,9.5,0.0,5.75,14.0,8.25,5.25,9.25,4.5,7.25,12.5,34.25,72.0,21.75,60.75,31.5,9.75,58.75,34.25,21.25,5.25,16.5,24.0,10.5,11.75,0.0,5.25,9.0,11.25,2.0,10.0,4.75,6.25,1.5,5.25,0.0,11.0,12.5,2.5,15.0,0.0,7.25,12.5,2.5,13.25,12.0,13.25,29.25,76.75,48.75,,,,,,,,,
45,,,,,,,33.5,20.25,16.5,13.0,14.25,10.75,7.5,2.25,4.0,12.25,8.75,23.5,37.5,41.5,54.0,65.25,39.0,40.25,29.0,29.25,41.0,31.25,21.0,6.5,21.25,23.75,10.75,16.0,8.0,7.5,0.0,8.25,0.0,2.0,0.0,5.0,0.0,5.0,7.25,2.25,7.25,13.75,2.0,4.5,7.25,13.5,17.5,33.5,35.25,80.25,87.0,,,,,,,,,
46,,,,,,,35.0,11.5,16.25,12.0,7.5,34.25,11.75,14.25,0.0,10.25,2.75,32.25,53.75,85.0,57.0,39.5,60.0,79.5,34.75,19.0,42.75,11.0,17.5,2.5,20.25,8.75,10.25,21.0,7.75,0.0,4.5,7.75,0.0,9.75,23.0,0.0,4.0,0.0,6.5,33.0,8.25,3.0,21.25,20.25,3.25,11.5,25.5,18.25,27.75,88.25,68.25,27.75,,,,,,,,
47,,,,,,,32.25,21.75,14.25,17.25,17.0,10.75,13.0,0.0,4.75,12.0,19.5,20.0,51.0,58.25,49.25,42.25,69.25,47.75,26.0,25.25,32.75,36.75,16.75,14.0,16.75,24.5,10.0,18.0,4.5,4.5,0.0,9.5,2.5,5.25,0.0,8.25,0.0,13.0,8.5,5.5,2.75,13.0,2.5,13.0,13.75,7.25,15.0,41.75,62.0,58.25,96.25,56.5,,,,,,,,
48,,,,,,,,30.5,28.0,13.25,12.75,17.75,2.0,4.0,0.0,2.0,6.25,25.5,48.75,74.0,62.75,44.75,51.0,86.5,46.75,20.5,31.25,17.75,14.75,2.75,21.5,7.25,7.0,15.75,2.25,0.0,4.0,4.25,6.25,16.25,16.25,4.75,5.25,0.0,4.5,26.75,7.0,8.75,11.25,18.5,7.5,15.5,13.75,9.0,27.0,58.5,70.0,21.5,,,,,,,,
49,,,,,,,,20.0,13.75,12.25,22.5,12.5,14.5,0.0,4.5,9.5,28.25,33.25,48.25,65.75,62.75,55.75,67.0,57.75,29.75,15.75,26.5,39.75,10.75,18.5,15.5,22.75,17.0,9.5,2.0,0.0,2.5,13.75,2.5,4.75,0.0,2.5,0.0,15.5,13.5,7.75,0.0,7.25,2.25,10.25,12.75,12.25,17.25,37.75,52.75,59.0,81.25,54.5,,,,,,,,
