,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21
13,,0.0,15.5,43.0,8.5,76.75,38.75,11.25,0.0,49.25,13.25,0.0,0.0,0.0,0.0,11.75,26.0,23.0,0.0,5.5,43.75,40.5,46.0,4.75,44.25,78.0,0.0,12.25,36.5,9.25,5.25,12.75,20.25,16.5,23.0,3.75,4.75,4.5,18.75,9.75,14.25,0.0,20.5,51.0,25.25,31.25,38.75,11.75,23.0,0.0,8.0,7.25,,,,
14,,15.75,52.75,24.0,69.25,27.75,18.75,0.0,15.25,0.0,0.0,19.5,0.0,0.0,0.0,8.75,0.0,27.25,0.0,18.0,6.5,0.0,16.0,0.0,47.75,73.0,29.25,17.25,32.0,50.25,17.5,24.0,8.5,0.0,11.75,6.25,6.5,19.0,44.75,0.0,5.25,7.25,23.75,22.0,43.0,13.25,46.75,46.25,7.25,7.5,0.0,11.75,,,,
15,,0.0,34.0,31.0,79.5,18.5,20.25,0.0,31.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,0.0,16.5,10.5,26.0,16.5,0.0,23.0,0.0,30.0,68.0,37.0,32.25,51.5,64.75,15.25,25.0,0.0,0.0,12.75,13.5,7.0,31.0,27.25,0.0,13.0,0.0,44.5,17.25,75.5,23.25,28.0,5.25,0.0,15.75,0.0,14.5,,,,
16,,0.0,58.5,9.0,57.25,32.0,9.25,0.0,26.75,0.0,0.0,0.0,0.0,0.0,0.0,17.5,29.5,8.75,18.25,20.5,0.0,0.0,25.0,0.0,35.75,32.75,35.0,22.25,74.25,45.5,46.75,23.25,0.0,0.0,22.0,8.5,0.0,30.0,23.0,0.0,31.5,20.5,27.25,7.75,91.75,25.5,34.0,15.25,0.0,16.0,0.0,28.5,,,,
17,,0.0,0.0,0.0,37.5,6.5,0.0,15.0,0.0,0.0,15.25,6.5,9.0,0.0,0.0,21.75,0.0,0.0,43.75,14.75,27.75,11.75,39.0,47.0,28.25,31.25,25.25,12.25,51.25,37.75,18.75,8.5,0.0,17.5,9.75,9.0,9.75,29.75,25.75,11.75,0.0,11.75,51.0,39.5,42.75,87.5,7.0,0.0,0.0,0.0,6.25,63.0,4.5,,,
18,,0.0,56.5,20.5,0.0,70.25,17.75,16.75,0.0,9.25,15.5,0.0,0.0,0.0,0.0,0.0,25.5,18.0,0.0,18.25,42.5,35.75,27.0,4.5,37.75,53.25,0.0,13.25,40.75,17.75,26.0,21.5,16.5,7.5,26.75,16.5,6.25,0.0,20.0,18.75,10.25,0.0,25.5,35.75,38.5,40.75,25.0,10.5,31.25,0.0,18.5,16.5,0.0,,,
19,,,61.0,41.25,47.75,26.75,9.5,0.0,22.75,0.0,0.0,15.5,0.0,0.0,0.0,14.25,8.0,8.5,9.25,23.0,0.0,0.0,21.75,0.0,31.5,77.75,63.5,13.0,93.0,65.5,40.25,21.75,7.25,0.0,10.75,15.75,17.0,16.25,23.0,0.0,24.0,23.25,13.75,7.25,50.25,35.5,52.25,40.75,12.0,24.75,0.0,11.5,6.75,,,
20,,,42.0,9.75,26.25,11.75,0.0,0.0,4.0,0.0,0.0,15.25,0.0,0.0,0.0,8.0,3.75,10.5,0.0,23.25,0.0,0.0,11.75,0.0,32.0,38.0,44.5,6.75,67.25,35.25,5.75,39.0,13.0,0.0,17.5,4.75,4.5,10.0,15.5,0.0,13.5,13.5,5.75,9.0,33.75,0.0,40.75,12.75,5.0,14.25,0.0,6.25,11.0,,,
21,,,0.0,16.75,29.5,22.5,13.0,32.5,0.0,9.0,8.0,0.0,27.75,0.0,0.0,27.0,0.0,30.0,64.25,15.75,54.5,32.75,44.75,32.0,14.75,23.0,16.75,8.0,48.25,72.25,20.75,41.0,0.0,6.25,4.75,4.5,14.0,18.75,20.5,5.75,0.0,19.25,35.0,0.0,32.0,53.75,34.0,0.0,0.0,0.0,18.0,30.75,16.75,,,
22,,,22.0,9.5,15.5,56.5,27.5,15.75,0.0,18.75,20.0,18.75,0.0,0.0,0.0,34.0,19.0,49.5,43.5,0.0,9.0,31.0,32.5,35.75,60.25,23.75,22.5,8.5,46.5,18.5,0.0,8.75,0.0,14.5,7.0,14.25,19.25,6.25,12.5,7.75,8.5,9.25,27.5,25.5,45.5,77.75,14.0,15.75,7.5,0.0,8.0,18.75,0.0,,,
