,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29,2022-06-05,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17
197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,47.0,8.5,15.0,37.0,19.25,0.0,14.5,32.5,25.0,16.0,0.0,0.0,13.75,0.0,59.75,0.0,11.25,50.0,0.0,0.0,6.25,0.0,0.0,7.5,7.25,0.0,0.0,0.0,0.0,14.75,9.25,18.0,5.75,28.5,71.75,29.25,0.0,0.0,78.25,39.75,15.5,0.0,0.0,7.0,30.75,24.0,0.0,0.0,24.0,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.25,16.5,35.25,63.75,0.0,10.25,12.5,0.0,0.0,28.75,0.0,0.0,0.0,0.0,8.75,9.25,16.0,19.5,10.75,0.0,0.0,19.25,0.0,0.0,5.25,0.0,0.0,0.0,13.25,5.5,18.25,24.0,0.0,16.5,0.0,5.0,69.0,10.25,48.0,22.25,32.5,24.25,73.0,78.25,47.5,0.0,0.0,32.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.75,22.75,59.0,0.0,0.0,0.0,0.0,0.0,51.25,0.0,0.0,0.0,0.0,25.75,17.0,53.5,37.25,13.25,0.0,0.0,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,49.75,14.5,0.0,42.5,0.0,9.25,45.25,14.5,55.5,28.75,21.0,31.75,63.0,52.75,39.25,0.0,0.0,10.5,0.0,0.0,0.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.75,22.75,58.0,0.0,0.0,0.0,0.0,0.0,51.25,0.0,0.0,0.0,0.0,25.5,17.0,53.75,37.25,13.25,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,49.5,14.25,0.0,42.0,0.0,9.25,45.0,14.5,55.25,28.25,21.0,31.75,61.75,52.5,39.0,0.0,0.0,10.25,0.0,0.0,0.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.75,17.25,49.5,81.75,8.5,0.0,27.25,38.75,15.5,27.25,0.0,0.0,12.25,0.0,48.5,0.0,18.0,37.75,0.0,0.0,0.0,0.0,0.0,20.75,14.5,0.0,0.0,0.0,8.0,6.25,7.5,23.0,8.0,21.5,58.25,8.0,0.0,0.0,49.0,20.75,63.5,0.0,0.0,7.75,34.0,8.5,0.0,0.0,37.5,16.75,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.25,0.0,25.5,57.5,0.0,59.0,12.0,0.0,27.5,12.0,0.0,11.75,0.0,0.0,23.5,9.0,20.25,18.75,0.0,28.5,0.0,0.0,0.0,0.0,9.75,22.75,0.0,0.0,0.0,17.5,36.75,40.5,16.75,0.0,27.75,23.0,33.0,19.0,6.5,19.25,80.75,0.0,50.5,11.25,0.0,8.75,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.75,27.0,16.25,46.0,26.25,0.0,8.75,32.0,22.5,0.0,0.0,0.0,22.75,0.0,25.0,0.0,14.5,39.25,0.0,0.0,30.25,0.0,0.0,0.0,18.5,0.0,0.0,0.0,10.0,0.0,21.5,14.25,21.25,30.5,79.75,29.75,0.0,0.0,71.5,18.75,41.75,0.0,0.0,8.5,30.5,16.75,0.0,0.0,12.25,7.25,21.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,29.0,65.25,15.5,22.75,7.75,0.0,7.0,7.5,0.0,0.0,0.0,0.0,9.75,18.0,46.5,0.0,0.0,40.0,0.0,25.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,11.75,26.5,45.25,0.0,0.0,6.0,25.0,35.5,38.25,10.25,30.0,80.25,0.0,63.25,19.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,51.0,42.5,0.0,0.0,11.25,0.0,0.0,4.75,0.0,0.0,0.0,0.0,8.5,0.0,29.5,29.75,0.0,0.0,0.0,4.25,0.0,0.0,24.0,0.0,0.0,0.0,0.0,4.0,9.0,26.5,0.0,27.75,0.0,19.75,37.5,19.5,31.75,60.0,35.25,14.5,56.0,76.75,37.5,0.0,0.0,25.25,0.0,0.0,0.0,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,23.0,0.0,16.0,6.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,13.25,32.75,16.0,16.75,6.75,0.0,0.0,13.25,0.0,0.0,18.75,0.0,0.0,0.0,0.0,10.75,19.75,28.5,0.0,7.25,0.0,7.5,53.75,5.75,52.0,35.0,14.75,10.75,83.25,67.0,6.75,0.0,0.0,20.0,0.0,0.0,0.0,12.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,69.5,0.0,21.0,16.5,0.0,0.0,14.25,0.0,0.0,0.0,0.0,11.0,0.0,25.25,23.25,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,21.5,14.75,0.0,38.0,0.0,13.0,71.25,5.75,14.0,43.5,39.25,37.5,31.5,38.5,11.0,0.0,0.0,21.0,0.0,0.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.75,49.0,0.0,19.25,17.75,0.0,0.0,23.75,0.0,0.0,0.0,0.0,10.25,37.75,33.25,25.75,20.75,0.0,0.0,13.5,0.0,0.0,6.25,0.0,0.0,0.0,0.0,20.25,16.75,11.75,0.0,31.75,0.0,15.25,62.75,9.25,15.75,28.0,19.0,21.0,84.0,55.25,50.75,0.0,0.0,12.0,0.0,0.0,0.0,21.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.75,25.75,55.75,32.25,0.0,16.5,26.75,31.0,13.0,0.0,0.0,21.0,0.0,53.25,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,17.5,19.0,0.0,0.0,0.0,8.0,0.0,5.25,23.75,5.25,5.75,76.75,35.75,0.0,0.0,46.75,35.75,30.75,0.0,0.0,7.5,14.5,11.5,0.0,0.0,0.0,25.75,7.75,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,22.0,77.5,55.0,0.0,0.0,47.75,28.0,0.0,0.0,0.0,0.0,0.0,49.25,0.0,0.0,16.75,0.0,0.0,0.0,0.0,0.0,10.75,31.75,0.0,0.0,0.0,0.0,11.0,20.75,24.5,11.75,5.25,38.0,5.0,0.0,0.0,31.75,31.25,40.25,0.0,0.0,11.0,21.0,5.25,0.0,0.0,31.0,25.25,8.25,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,50.0,15.75,23.25,8.75,0.0,17.75,0.0,0.0,17.75,0.0,0.0,43.5,0.0,20.5,17.25,0.0,22.75,0.0,13.25,0.0,0.0,0.0,12.5,0.0,0.0,0.0,24.0,12.5,25.0,6.0,0.0,31.0,24.0,58.75,0.0,13.75,6.5,76.75,0.0,62.5,23.5,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23.0,9.5,0.0,0.0,7.75,0.0,0.0,0.0,0.0,25.0,22.25,31.75,27.0,11.0,0.0,0.0,23.25,0.0,0.0,8.25,0.0,0.0,0.0,0.0,15.25,52.5,36.5,0.0,40.25,0.0,27.75,77.5,0.0,47.75,37.0,66.25,20.25,61.75,21.25,31.75,0.0,0.0,7.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.25,11.75,15.5,8.25,0.0,32.0,15.75,0.0,0.0,0.0,0.0,0.0,14.0,30.25,8.0,0.0,14.0,0.0,44.0,0.0,0.0,9.5,18.25,0.0,0.0,0.0,36.25,15.5,39.25,0.0,0.0,21.25,17.75,36.5,10.25,0.0,34.75,66.0,0.0,55.25,7.75,18.75,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,19.5,15.5,15.75,0.0,39.0,23.5,0.0,8.75,0.0,0.0,0.0,23.0,13.75,16.0,0.0,28.0,0.0,31.75,0.0,0.0,15.5,13.5,0.0,0.0,0.0,30.5,15.5,45.0,5.75,0.0,15.5,17.75,13.0,10.25,6.5,16.25,66.0,0.0,80.25,7.75,6.75,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,25.25,0.0,21.0,42.75,20.0,6.25,0.0,0.0,15.75,0.0,23.25,0.0,16.25,16.75,0.0,0.0,6.5,0.0,0.0,13.5,13.5,0.0,0.0,0.0,6.25,18.0,11.75,13.0,14.75,24.25,53.5,18.0,0.0,0.0,19.5,24.75,36.5,0.0,0.0,0.0,18.75,0.0,0.0,0.0,8.0,26.0,21.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.75,7.75,15.5,15.75,0.0,28.5,31.25,0.0,8.75,0.0,0.0,0.0,9.0,0.0,16.0,0.0,42.25,0.0,13.0,0.0,0.0,6.0,5.25,0.0,0.0,0.0,12.25,6.5,42.0,5.75,0.0,12.5,17.75,25.75,0.0,13.5,6.5,52.75,0.0,86.75,7.75,6.75,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,29.5,0.0,16.25,35.75,23.75,14.75,0.0,0.0,0.0,0.0,84.75,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,18.25,7.5,0.0,0.0,0.0,11.25,0.0,11.25,34.25,12.5,18.25,67.75,12.25,0.0,0.0,29.5,14.75,25.25,0.0,0.0,0.0,28.0,14.5,0.0,0.0,0.0,28.5,5.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.75,0.0,0.0,17.75,12.0,4.75,5.0,0.0,0.0,19.0,0.0,41.25,0.0,15.0,31.75,0.0,0.0,0.0,0.0,0.0,0.0,29.75,0.0,0.0,0.0,0.0,0.0,0.0,17.75,6.25,25.75,61.0,21.5,0.0,0.0,47.25,36.5,67.5,0.0,0.0,0.0,21.0,16.5,0.0,0.0,16.0,11.5,10.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.75,0.0,7.25,23.75,24.5,14.0,0.0,0.0,6.25,0.0,49.0,0.0,6.25,0.0,0.0,0.0,6.5,0.0,0.0,4.5,11.5,0.0,0.0,0.0,13.0,9.5,16.5,9.25,21.75,16.0,89.25,21.0,0.0,0.0,29.25,46.5,42.0,0.0,0.0,0.0,34.75,7.75,0.0,0.0,0.0,16.0,0.0,20.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.75,25.25,20.25,0.0,12.75,23.5,0.0,27.75,0.0,0.0,16.75,7.25,21.25,0.0,0.0,53.25,0.0,15.0,0.0,0.0,12.75,0.0,0.0,0.0,0.0,44.25,12.25,52.5,12.25,0.0,16.25,39.25,26.75,13.25,18.5,33.25,77.75,0.0,34.25,15.0,15.25,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.75,0.0,0.0,46.5,23.75,17.5,0.0,0.0,24.0,0.0,61.5,0.0,5.5,5.25,0.0,0.0,4.0,0.0,0.0,21.25,21.5,0.0,0.0,0.0,10.5,5.0,15.5,16.5,0.0,27.25,68.75,14.0,0.0,0.0,34.0,37.5,48.0,0.0,0.0,0.0,21.75,0.0,0.0,0.0,9.75,20.25,13.5,19.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,24.75,16.75,0.0,40.0,8.0,0.0,0.0,0.0,0.0,22.75,21.25,19.5,19.75,0.0,6.5,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75,12.0,44.75,13.0,0.0,13.75,13.5,48.0,7.0,0.0,22.25,35.5,0.0,78.5,16.5,6.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.75,5.5,16.25,29.25,43.0,23.0,0.0,6.75,0.0,0.0,50.0,0.0,0.0,15.75,0.0,0.0,0.0,0.0,0.0,27.0,14.25,4.25,0.0,0.0,12.0,19.75,27.5,22.5,11.0,12.0,31.25,31.75,0.0,14.25,36.0,21.25,59.25,0.0,9.5,9.75,20.0,12.75,9.0,0.0,20.75,5.5,19.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,15.5,30.25,0.0,0.0,0.0,9.75,10.5,33.25,0.0,11.0,26.25,0.0,0.0,13.0,0.0,0.0,0.0,14.5,0.0,0.0,8.25,12.75,13.5,18.0,6.5,5.75,22.25,35.25,6.0,0.0,12.75,51.0,20.0,66.75,0.0,25.0,7.0,23.5,23.5,0.0,0.0,14.75,24.75,18.0,9.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,29.25,10.5,7.5,7.5,25.75,0.0,0.0,20.5,0.0,0.0,14.0,0.0,0.0,0.0,8.25,12.75,12.0,22.75,0.0,18.5,0.0,7.75,30.5,0.0,55.25,22.0,28.0,21.25,58.5,50.0,35.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,0.0,44.25,12.75,0.0,11.75,0.0,0.0,0.0,10.25,15.0,19.5,0.0,8.75,10.5,8.25,0.0,0.0,8.25,16.25,0.0,0.0,7.0,6.75,35.25,7.75,23.0,0.0,10.5,38.25,26.5,52.25,15.0,40.75,46.25,41.75,39.0,27.5,10.5,19.25,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,0.0,34.75,6.25,0.0,0.0,0.0,8.25,32.25,37.25,0.0,8.0,0.0,30.5,11.5,12.0,0.0,0.0,12.0,0.0,0.0,8.75,5.0,12.0,10.75,11.5,12.75,0.0,10.25,21.5,9.75,24.25,11.25,31.5,32.25,40.0,45.5,13.25,12.5,5.25,5.25,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.25,0.0,0.0,31.0,6.75,0.0,0.0,0.0,0.0,24.0,20.0,27.75,7.25,0.0,13.5,0.0,5.5,0.0,7.0,0.0,0.0,0.0,0.0,7.25,18.0,18.0,16.5,13.5,0.0,0.0,13.0,17.5,21.5,20.5,29.0,37.5,0.0,25.0,16.0,12.75,0.0,0.0,0.0,0.0,0.0,8.75,0.0,0.0,0.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.25,0.0,0.0,35.5,6.5,0.0,8.0,0.0,9.0,9.0,30.5,20.5,15.5,0.0,27.25,0.0,0.0,0.0,0.0,6.25,4.5,0.0,0.0,0.0,10.25,14.25,21.75,0.0,0.0,20.5,30.0,27.25,17.5,11.5,17.5,35.5,25.0,63.25,29.75,6.25,6.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,31.5,28.75,0.0,28.25,0.0,0.0,33.0,41.0,0.0,25.5,0.0,63.5,0.0,39.5,0.0,0.0,7.25,16.75,0.0,0.0,0.0,26.75,29.75,13.75,11.25,0.0,51.75,37.5,38.25,8.0,34.0,25.0,57.25,0.0,61.0,0.0,8.25,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,29.5,28.5,0.0,28.25,0.0,0.0,34.5,37.5,7.25,32.0,0.0,38.75,0.0,40.25,0.0,0.0,0.0,16.75,0.0,6.75,0.0,19.0,34.75,0.0,15.75,0.0,34.75,40.0,30.75,5.25,44.75,30.25,55.0,11.25,57.25,0.0,8.25,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.75,41.75,16.5,0.0,12.25,11.25,0.0,0.0,0.0,8.0,41.5,0.0,33.25,0.0,14.0,0.0,0.0,15.75,7.0,0.0,0.0,7.5,18.75,0.0,23.75,15.0,0.0,37.0,7.5,25.0,0.0,34.25,31.75,71.5,0.0,26.75,26.25,5.5,17.25,0.0,0.0,0.0,8.5,9.25,9.25,0.0,0.0,0.0,11.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,28.25,0.0,0.0,12.5,0.0,0.0,0.0,22.0,9.25,0.0,0.0,17.5,0.0,22.5,0.0,0.0,8.5,5.75,0.0,0.0,0.0,28.0,0.0,38.5,6.25,0.0,17.25,14.25,42.25,9.25,18.5,16.25,56.5,0.0,57.5,10.25,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,25.0,37.0,13.25,0.0,25.0,0.0,0.0,32.0,10.75,15.5,0.0,0.0,31.75,11.75,26.25,0.0,11.25,10.75,9.75,0.0,0.0,0.0,13.75,20.5,28.0,6.0,0.0,35.25,39.25,24.5,8.0,27.25,13.25,83.0,0.0,0.0,0.0,30.75,12.0,0.0,0.0,0.0,0.0,13.25,13.75,0.0,0.0,0.0,10.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,23.75,17.0,0.0,21.0,0.0,0.0,34.75,31.25,21.0,8.25,0.0,22.75,0.0,16.25,0.0,0.0,12.25,16.25,0.0,0.0,0.0,15.75,11.75,37.5,12.0,0.0,14.5,26.0,8.25,6.5,22.25,26.25,88.5,0.0,65.5,9.25,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,65.5,0.0,0.0,0.0,0.0,10.25,21.5,39.0,28.5,8.25,0.0,0.0,7.5,0.0,0.0,10.0,0.0,0.0,0.0,0.0,13.0,30.0,11.25,0.0,11.25,0.0,13.0,47.5,0.0,54.0,40.0,43.5,18.0,29.75,89.75,18.0,0.0,0.0,12.5,0.0,0.0,0.0,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.0,0.0,0.0,10.25,0.0,0.0,44.75,27.25,26.0,14.5,0.0,9.0,0.0,23.25,0.0,0.0,0.0,30.25,0.0,0.0,0.0,25.5,22.0,53.25,7.25,0.0,53.75,51.25,39.25,0.0,0.0,0.0,86.25,0.0,50.5,8.25,16.75,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,32.75,30.0,0.0,9.75,0.0,0.0,16.0,0.0,17.5,39.0,0.0,47.5,0.0,23.0,0.0,0.0,11.5,5.75,0.0,0.0,0.0,0.0,29.5,45.75,28.25,0.0,28.25,17.75,28.25,7.0,19.75,25.0,65.5,0.0,62.75,14.25,15.5,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.75,36.5,7.5,0.0,0.0,19.0,0.0,31.75,0.0,8.75,17.75,0.0,0.0,6.5,0.0,0.0,19.0,25.5,0.0,0.0,0.0,6.5,12.0,0.0,24.25,5.5,18.75,88.25,19.75,0.0,0.0,6.75,34.5,51.0,0.0,0.0,0.0,40.5,7.0,0.0,0.0,21.0,28.5,22.0,14.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,31.5,0.0,0.0,0.0,0.0,11.25,0.0,49.0,15.75,15.75,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.75,9.25,14.25,9.75,0.0,17.75,0.0,6.75,49.5,0.0,33.75,20.5,33.0,17.0,72.25,49.0,11.25,0.0,0.0,19.75,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23.75,0.0,0.0,0.0,0.0,0.0,12.75,18.75,0.0,25.0,0.0,65.25,0.0,8.25,0.0,0.0,12.5,11.0,0.0,0.0,0.0,43.5,42.0,38.75,8.25,0.0,27.75,0.0,24.75,30.5,15.5,21.5,84.0,0.0,55.75,7.25,6.5,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,0.0,0.0,0.0,0.0,0.0,19.0,36.0,7.5,18.0,0.0,0.0,14.0,0.0,0.0,5.5,0.0,0.0,0.0,18.5,5.25,24.5,15.25,0.0,13.0,0.0,5.5,72.5,10.5,66.25,11.25,25.5,5.75,75.0,59.0,16.0,0.0,0.0,15.5,0.0,0.0,0.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
