,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26
41,,,,,0.0,20.75,0.0,10.25,7.25,18.5,0.0,4.75,51.75,22.5,37.25,24.5,26.0,62.5,18.0,12.5,60.75,29.25,17.0,0.0,34.75,24.75,12.0,0.0,24.5,0.0,0.0,10.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,9.0,29.25,9.75,0.0,19.0,4.5,51.5,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,21.75,0.0,0.0,17.75,16.75,7.25,24.75,33.5,0.0,26.0,27.0,21.75,31.75,84.75,52.75,39.75,41.75,13.0,0.0,20.75,19.25,0.0,19.75,0.0,14.75,9.0,26.25,0.0,16.5,0.0,0.0,4.75,31.25,29.0,0.0,16.75,14.5,0.0,0.0,29.5,4.5,15.75,6.5,35.5,24.25,4.75,0.0,0.0,21.25,17.5,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,0.0,21.0,0.0,32.25,36.0,19.25,0.0,23.75,61.75,8.5,42.25,33.75,41.5,50.5,58.5,11.25,36.0,33.25,45.25,0.0,11.25,19.0,32.75,24.75,0.0,0.0,0.0,0.0,9.0,0.0,35.25,0.0,0.0,9.0,0.0,18.0,0.0,0.0,0.0,14.5,34.0,29.0,10.25,8.5,0.0,0.0,19.25,0.0,6.75,36.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,0.0,16.0,0.0,30.0,7.0,25.5,22.75,20.75,18.0,64.75,33.0,44.75,43.75,66.75,23.0,24.5,90.75,12.25,8.25,0.0,33.5,24.5,0.0,0.0,0.0,11.5,0.0,30.0,0.0,0.0,0.0,0.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.25,0.0,17.25,15.75,40.25,0.0,12.5,24.75,14.25,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,0.0,33.25,0.0,33.25,7.75,18.75,21.25,16.0,31.75,48.5,38.25,58.5,47.0,66.5,33.5,16.75,75.0,19.25,36.0,0.0,11.0,8.75,15.25,0.0,14.5,4.75,0.0,18.75,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,8.25,9.75,0.0,8.5,14.5,34.0,7.25,0.0,35.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,7.75,0.0,28.25,35.25,10.75,26.5,23.75,59.5,28.5,30.75,6.0,43.5,62.75,40.0,18.5,47.75,22.25,91.0,0.0,19.5,66.0,31.75,8.25,0.0,0.0,0.0,0.0,8.25,0.0,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,16.25,17.75,6.25,0.0,0.0,7.75,0.0,15.0,0.0,0.0,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,0.0,0.0,71.0,0.0,7.75,11.75,23.75,0.0,64.0,48.25,23.25,55.0,71.5,39.5,42.0,51.0,10.0,0.0,28.25,32.75,10.75,16.75,0.0,0.0,17.5,40.0,8.0,44.75,0.0,0.0,17.25,26.5,15.5,0.0,14.25,16.0,0.0,0.0,35.25,15.25,8.0,10.75,29.5,37.0,12.0,0.0,8.0,15.75,19.0,0.0,52.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,0.0,0.0,84.5,18.25,0.0,8.5,24.75,0.0,50.25,27.0,33.0,32.5,68.0,50.25,42.75,39.0,32.25,0.0,19.5,9.5,6.75,22.5,0.0,13.75,13.25,25.75,7.75,21.5,0.0,0.0,8.25,13.25,13.75,0.0,8.5,30.0,0.0,0.0,35.75,14.75,21.0,20.5,21.75,0.0,9.25,0.0,0.0,16.75,30.5,0.0,40.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,0.0,0.0,51.75,6.25,0.0,0.0,50.0,0.0,45.75,17.5,33.75,32.5,74.75,64.25,12.75,37.5,18.0,0.0,12.75,11.75,14.0,28.75,0.0,10.0,5.0,35.75,10.75,15.75,0.0,0.0,11.75,20.25,10.5,0.0,5.5,27.0,0.0,0.0,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.75,22.25,0.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,0.0,0.0,45.5,8.0,7.5,8.0,51.75,0.0,34.75,35.5,28.5,34.75,64.0,68.0,38.25,44.25,24.75,0.0,29.0,14.25,0.0,36.0,0.0,13.25,0.0,43.0,4.5,20.5,0.0,0.0,0.0,20.0,15.25,0.0,7.0,33.25,0.0,0.0,35.25,0.0,20.5,4.5,16.0,7.5,4.5,0.0,9.0,12.0,24.0,8.25,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,,0.0,0.0,52.75,0.0,9.75,13.0,47.25,24.25,55.0,62.0,31.0,33.75,44.25,0.0,25.0,28.75,35.75,0.0,0.0,37.5,14.5,10.0,0.0,0.0,0.0,0.0,10.25,0.0,32.0,0.0,0.0,16.0,0.0,12.0,0.0,0.0,0.0,47.0,24.0,10.25,24.75,10.0,0.0,0.0,22.75,0.0,0.0,5.75,0.0,10.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,0.0,26.5,40.5,10.0,5.75,28.0,54.5,10.75,30.0,29.0,19.25,51.0,90.5,0.0,39.5,35.75,37.25,0.0,0.0,28.5,29.75,14.75,0.0,0.0,0.0,0.0,15.25,0.0,14.25,0.0,0.0,14.0,0.0,22.0,0.0,0.0,0.0,43.5,20.25,0.0,14.25,8.75,0.0,0.0,21.25,0.0,9.0,19.25,0.0,14.25,14.75,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,0.0,26.0,9.75,16.75,3.25,3.5,9.5,11.0,47.0,42.5,16.5,44.25,20.25,13.75,46.0,7.5,18.0,0.0,18.25,0.0,13.5,0.0,8.25,2.75,0.0,14.5,0.0,0.0,0.0,0.0,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,3.5,0.0,15.5,0.0,15.0,24.0,9.0,3.0,0.0,23.25,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,0.0,75.5,18.0,20.75,0.0,32.5,0.0,49.25,29.75,55.25,18.75,85.75,75.25,38.25,27.25,10.5,0.0,33.5,26.75,0.0,48.5,0.0,12.75,5.0,29.75,5.5,24.75,0.0,0.0,9.25,12.5,7.25,0.0,12.0,12.0,0.0,0.0,10.75,19.0,31.75,7.25,27.25,21.75,12.25,0.0,0.0,19.0,17.0,10.75,52.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,,0.0,80.5,21.25,29.75,12.0,36.0,0.0,68.0,18.5,49.0,27.75,60.5,79.25,45.0,18.5,30.5,0.0,56.5,33.75,14.0,12.5,0.0,0.0,7.75,35.75,7.75,0.0,0.0,0.0,21.25,16.5,16.25,0.0,8.5,27.75,0.0,0.0,50.0,37.5,18.25,7.5,33.5,20.5,10.0,0.0,9.75,21.25,11.25,11.0,48.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,,,,,0.0,55.0,38.0,9.75,18.0,21.75,0.0,34.5,53.75,54.25,39.5,59.0,18.75,63.5,39.0,12.5,0.0,33.75,18.0,8.5,40.0,0.0,18.0,21.75,26.25,0.0,19.25,0.0,0.0,17.75,30.5,29.75,0.0,0.0,22.25,0.0,0.0,25.25,0.0,35.75,6.75,24.5,29.75,0.0,0.0,11.25,18.25,10.75,16.75,52.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,0.0,31.0,35.0,13.5,16.0,28.5,37.75,13.5,39.5,30.25,39.5,69.25,83.0,0.0,38.0,21.0,59.75,0.0,21.75,44.5,16.0,17.75,0.0,0.0,0.0,0.0,13.0,0.0,26.75,0.0,0.0,12.0,0.0,7.0,0.0,0.0,0.0,10.75,14.75,13.0,12.0,4.5,0.0,0.0,14.75,0.0,5.0,20.75,0.0,19.75,20.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,0.0,12.75,24.0,20.25,5.75,25.0,20.0,20.75,39.25,56.5,27.0,63.75,32.75,6.25,65.5,0.0,23.0,0.0,14.25,15.25,11.5,0.0,10.75,4.75,0.0,46.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,0.0,5.25,16.25,19.0,0.0,6.25,30.0,25.5,7.0,0.0,27.25,29.75,34.5,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,21.0,38.25,5.25,0.0,14.0,31.5,17.0,47.5,30.0,41.5,54.0,15.25,9.25,37.5,58.0,83.25,21.25,6.0,31.75,29.5,9.25,0.0,0.0,0.0,0.0,0.0,0.0,17.25,0.0,0.0,8.75,0.0,7.5,0.0,0.0,0.0,12.5,54.0,12.5,0.0,16.5,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,9.75,32.75,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,,,,,7.25,7.5,20.75,7.0,19.25,13.25,29.5,59.5,54.75,30.25,74.75,50.5,8.25,72.25,8.25,50.25,0.0,17.0,31.25,15.25,0.0,0.0,5.5,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,0.0,7.0,17.75,34.75,0.0,8.25,32.5,34.0,7.25,0.0,19.75,58.75,50.0,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,7.25,7.5,20.75,7.0,19.5,13.0,29.25,60.0,53.5,29.5,74.25,50.5,8.25,72.25,8.25,49.75,0.0,17.0,31.5,15.25,0.0,0.0,5.5,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,0.0,7.0,18.25,35.0,0.0,8.25,33.0,33.75,7.25,0.0,19.75,58.75,49.75,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,51.75,0.0,19.0,11.75,40.0,0.0,51.5,34.75,54.25,7.0,59.25,65.5,47.75,42.5,16.5,0.0,49.5,39.5,31.75,57.25,0.0,17.0,9.5,28.5,7.5,32.5,0.0,0.0,19.0,13.75,31.5,0.0,7.25,27.25,0.0,0.0,16.75,14.75,41.25,10.5,10.75,0.0,18.75,0.0,7.5,18.5,37.25,10.0,18.25,0.0,51.5,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,50.0,0.0,18.0,0.0,16.25,0.0,56.75,24.0,42.5,49.0,78.75,57.5,38.5,64.25,52.5,0.0,25.0,33.25,34.75,7.75,0.0,6.5,16.0,58.25,20.0,16.0,0.0,0.0,7.5,28.5,16.25,0.0,18.5,35.25,0.0,0.0,15.5,10.25,28.25,19.5,35.75,10.75,0.0,0.0,0.0,0.0,10.25,6.5,52.75,0.0,24.25,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,70.0,8.0,25.75,11.25,24.5,0.0,47.5,40.0,15.0,7.0,69.75,40.25,23.0,74.0,24.0,0.0,42.0,27.0,9.5,8.5,0.0,6.0,6.25,34.0,6.25,18.0,0.0,0.0,19.25,21.5,13.75,0.0,0.0,36.75,0.0,0.0,24.5,6.75,0.0,16.25,19.0,14.75,14.5,0.0,21.5,13.75,30.5,16.5,24.75,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,57.5,9.75,6.5,49.5,58.75,36.0,65.25,0.0,24.25,43.25,58.5,10.75,32.0,44.5,52.25,18.5,14.0,52.5,32.5,8.25,0.0,0.0,0.0,0.0,28.25,0.0,29.5,0.0,0.0,0.0,0.0,8.75,0.0,0.0,0.0,0.0,26.75,29.75,15.25,18.5,0.0,0.0,10.0,0.0,15.25,26.75,0.0,9.0,21.75,5.75,36.0,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,28.25,29.5,28.75,17.5,0.0,62.25,14.5,15.5,16.5,63.75,49.5,24.0,59.25,35.75,0.0,42.0,0.0,22.0,26.0,0.0,8.0,7.5,36.5,9.75,16.25,0.0,0.0,11.25,34.0,33.75,0.0,0.0,51.25,0.0,0.0,37.5,0.0,0.0,8.25,34.25,0.0,0.0,0.0,9.5,7.5,24.75,10.25,41.0,0.0,67.25,50.75,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,34.75,25.5,10.25,8.75,9.25,55.5,36.25,85.75,14.25,45.75,19.5,28.25,91.25,18.75,26.5,0.0,18.5,10.25,7.75,0.0,14.5,13.75,0.0,8.5,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,0.0,15.0,0.0,25.75,0.0,20.75,8.5,25.5,16.5,0.0,32.25,54.5,54.5,14.5,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,34.0,7.5,8.0,5.75,35.5,36.5,45.75,48.5,26.5,69.75,71.5,22.25,24.25,0.0,75.0,27.25,8.75,33.25,20.75,7.75,0.0,0.0,0.0,0.0,20.75,0.0,19.5,0.0,0.0,14.0,0.0,6.0,0.0,0.0,0.0,10.5,29.5,5.75,19.0,6.5,0.0,0.0,16.75,0.0,8.0,13.5,0.0,12.25,7.0,13.25,20.25,26.0,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,9.5,7.25,7.75,24.0,0.0,40.25,33.75,21.25,41.0,77.5,55.25,46.5,43.5,31.75,0.0,35.75,35.25,10.75,22.25,0.0,7.5,7.75,6.5,6.75,22.5,0.0,0.0,16.75,34.75,13.75,0.0,6.5,26.5,0.0,0.0,20.75,15.5,15.5,15.0,13.0,16.25,15.75,0.0,0.0,7.25,15.25,14.0,31.25,0.0,19.25,74.75,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,0.0,15.75,15.75,30.0,0.0,45.0,35.75,33.0,28.0,73.0,87.0,37.25,57.5,18.25,0.0,19.25,29.5,0.0,23.5,0.0,13.25,0.0,28.75,15.5,5.75,0.0,0.0,24.25,15.25,0.0,0.0,8.5,14.5,0.0,0.0,8.75,0.0,21.5,0.0,20.25,16.5,16.5,0.0,5.75,24.0,30.25,20.25,40.25,0.0,31.5,64.25,0.0,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,10.0,7.0,14.75,16.5,12.25,21.25,22.25,28.5,30.0,54.0,14.5,31.0,21.25,44.75,4.25,8.0,22.25,7.25,17.5,0.0,0.0,0.0,0.0,9.75,0.0,9.75,0.0,0.0,12.5,0.0,16.0,0.0,0.0,0.0,0.0,27.75,6.25,9.25,13.0,0.0,0.0,11.5,0.0,3.5,6.75,0.0,20.0,17.5,33.75,29.25,41.25,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,14.0,20.0,28.75,0.0,44.25,33.25,5.25,21.75,62.25,53.75,49.0,67.25,50.5,0.0,18.5,17.25,17.5,39.5,0.0,16.5,22.0,45.75,10.5,0.0,0.0,0.0,0.0,15.75,40.5,0.0,17.75,32.75,0.0,0.0,25.0,14.0,10.75,7.25,17.0,0.0,6.0,0.0,18.25,13.25,23.5,7.75,35.75,0.0,45.0,29.75,0.0,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,15.75,10.0,48.75,0.0,56.5,37.0,31.75,5.25,53.75,58.25,0.0,18.5,46.25,0.0,36.25,68.0,30.75,49.5,0.0,0.0,22.25,27.5,10.25,35.0,0.0,0.0,10.75,18.25,18.0,0.0,15.25,45.75,0.0,0.0,61.0,25.5,19.5,9.5,24.0,20.5,10.25,0.0,10.25,6.0,28.25,0.0,73.25,0.0,47.75,50.75,0.0,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,17.25,0.0,5.75,0.0,76.25,33.5,31.75,38.0,79.25,68.0,56.5,50.75,57.75,0.0,25.25,6.75,35.75,32.0,0.0,8.5,16.5,30.5,0.0,20.75,0.0,0.0,0.0,21.0,24.5,0.0,24.75,54.25,0.0,0.0,52.0,5.75,30.0,17.75,33.5,9.5,5.75,0.0,14.75,0.0,20.5,0.0,35.5,0.0,24.0,55.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,0.0,6.25,49.0,0.0,59.25,34.75,46.25,38.75,19.5,76.0,32.25,31.0,35.0,0.0,54.0,56.5,26.0,6.25,0.0,9.25,8.0,40.25,0.0,9.5,0.0,0.0,6.0,24.75,14.75,0.0,18.25,41.0,0.0,0.0,39.0,21.25,35.5,0.0,34.5,22.75,16.5,0.0,17.0,10.5,20.0,27.75,33.25,0.0,47.0,32.75,0.0,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,15.75,0.0,30.0,29.0,27.75,36.25,49.0,8.25,55.25,84.5,24.75,46.0,34.0,46.5,11.25,11.25,27.25,31.0,15.75,0.0,0.0,0.0,0.0,13.75,0.0,11.25,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,28.5,7.75,15.0,5.5,0.0,0.0,17.25,0.0,8.75,14.75,0.0,15.0,13.25,5.25,37.0,20.75,30.0,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,9.0,16.5,40.0,0.0,49.75,40.0,5.0,30.5,38.75,71.5,17.0,51.75,10.5,0.0,29.0,22.5,28.0,44.5,0.0,14.75,20.0,50.25,9.5,28.25,0.0,0.0,18.75,41.75,16.0,0.0,17.75,31.75,0.0,0.0,38.0,9.0,9.25,30.75,13.25,6.0,15.25,0.0,17.25,0.0,24.0,22.25,25.75,0.0,24.5,74.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,16.5,22.25,0.0,60.75,41.75,14.5,40.25,14.25,75.0,17.0,55.75,22.75,0.0,6.75,35.25,40.5,34.75,0.0,16.0,12.0,43.25,9.5,19.75,0.0,0.0,9.25,33.5,16.0,0.0,9.25,41.75,0.0,0.0,40.0,0.0,19.5,21.75,23.25,6.0,15.25,0.0,17.25,10.0,34.25,14.0,17.75,0.0,34.25,69.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,0.0,7.0,0.0,60.75,39.0,53.25,20.25,58.75,28.25,36.25,62.5,21.75,22.0,0.0,43.0,5.0,15.0,0.0,0.0,4.0,0.0,26.5,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,25.0,10.5,17.0,0.0,10.5,16.25,23.5,0.0,0.0,28.0,0.0,47.5,0.0,4.0,18.5,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,15.25,24.5,0.0,24.75,38.5,40.5,35.25,75.0,49.75,6.25,24.0,37.25,0.0,36.25,24.75,21.25,35.5,0.0,18.0,12.75,17.0,5.75,28.5,0.0,0.0,24.75,20.0,13.25,0.0,0.0,18.75,0.0,0.0,33.5,8.25,35.5,20.0,13.5,15.75,14.75,0.0,11.75,11.25,16.75,5.0,51.0,0.0,48.75,46.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
81,,,,,,,,,,,10.0,9.0,0.0,30.5,44.25,62.25,7.75,62.25,41.0,31.25,66.5,33.0,30.25,0.0,35.5,37.25,16.75,0.0,19.5,19.25,0.0,8.5,0.0,0.0,0.0,0.0,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,7.0,18.5,30.0,0.0,19.0,0.0,9.75,20.25,0.0,47.5,26.75,36.0,8.25,38.5,43.5,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,0.0,50.0,0.0,67.0,20.0,14.25,7.25,89.0,73.0,18.0,50.25,28.25,0.0,21.0,40.25,9.0,36.5,0.0,0.0,7.0,33.0,0.0,16.5,0.0,0.0,24.5,14.0,27.0,0.0,0.0,54.25,0.0,0.0,23.0,18.25,7.0,25.75,26.25,7.75,17.5,0.0,9.75,9.0,0.0,15.25,42.25,0.0,25.75,53.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,20.0,19.5,51.75,12.25,52.25,42.5,31.5,30.0,52.75,29.25,0.0,40.75,60.25,16.25,7.25,29.0,47.75,17.75,0.0,0.0,0.0,0.0,18.25,0.0,20.25,0.0,0.0,7.25,0.0,6.0,0.0,0.0,0.0,28.0,32.75,25.5,0.0,6.0,0.0,0.0,17.0,0.0,6.5,20.0,0.0,21.25,29.0,41.75,61.5,54.75,25.25,16.75,,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,,7.0,20.25,0.0,33.75,48.75,17.25,39.25,34.75,49.5,31.0,47.0,22.25,0.0,16.5,31.5,6.75,0.0,0.0,11.25,4.75,18.75,27.75,35.0,0.0,0.0,13.5,14.0,20.0,0.0,0.0,31.5,0.0,0.0,19.75,20.25,0.0,6.5,37.5,14.75,19.25,0.0,6.75,0.0,20.0,12.0,39.25,0.0,30.5,70.0,0.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,15.75,24.75,65.75,45.5,31.25,52.25,15.25,54.75,89.0,17.0,19.25,20.5,76.0,20.0,10.5,59.0,9.75,9.0,0.0,0.0,0.0,0.0,23.5,0.0,16.5,0.0,0.0,16.25,0.0,13.75,0.0,0.0,0.0,23.25,56.25,16.75,16.5,0.0,0.0,0.0,28.25,0.0,0.0,16.0,0.0,8.75,7.75,15.0,51.0,54.5,38.5,13.75,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,0.0,41.5,0.0,39.25,25.0,31.75,12.75,76.0,70.75,8.75,16.25,0.0,0.0,35.0,27.0,8.5,38.75,0.0,0.0,0.0,20.0,6.75,28.25,0.0,0.0,0.0,21.0,20.5,0.0,0.0,33.75,0.0,0.0,51.75,0.0,13.5,0.0,20.0,22.75,7.25,0.0,7.0,14.5,35.5,25.75,29.0,0.0,20.0,58.25,0.0,0.0,12.25,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,17.0,59.75,53.75,32.0,53.25,15.25,69.75,73.25,8.5,28.75,21.0,76.75,20.0,10.5,59.0,18.75,9.0,0.0,0.0,0.0,0.0,24.25,0.0,9.25,0.0,0.0,8.75,0.0,14.25,0.0,0.0,0.0,35.75,58.0,9.5,9.0,0.0,0.0,0.0,29.0,0.0,0.0,24.75,0.0,16.75,16.25,8.25,44.75,69.0,32.0,14.5,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,6.25,15.25,29.25,35.75,49.25,27.5,78.75,46.75,47.25,62.5,0.0,18.75,0.0,28.75,8.0,25.75,0.0,6.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,0.0,8.25,0.0,25.25,0.0,38.0,25.75,8.75,17.5,0.0,29.5,42.0,35.0,14.25,23.25,39.0,0.0,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,9.25,41.25,32.0,36.75,32.0,23.5,16.5,53.75,20.0,38.5,21.0,34.25,22.25,10.75,30.75,28.25,26.0,0.0,0.0,0.0,0.0,8.75,0.0,25.75,0.0,0.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,0.0,0.0,0.0,0.0,21.25,0.0,25.5,9.25,0.0,16.0,7.75,23.0,56.0,64.0,32.5,7.75,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,31.0,0.0,67.75,20.5,20.5,33.75,65.0,66.0,45.25,63.75,35.0,0.0,17.75,18.25,18.5,35.25,0.0,13.25,8.0,37.0,9.0,22.25,0.0,0.0,15.0,22.0,14.0,0.0,0.0,37.75,0.0,0.0,56.5,8.0,24.5,13.75,28.5,24.5,9.0,0.0,15.25,14.5,29.5,28.5,14.0,0.0,28.75,45.75,0.0,0.0,27.0,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,31.25,53.0,26.0,24.25,16.75,24.5,40.0,74.75,21.25,19.25,21.5,56.75,12.25,18.25,20.5,16.0,8.25,0.0,0.0,0.0,0.0,15.0,0.0,39.75,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,33.75,6.0,5.5,8.25,6.0,0.0,0.0,11.5,0.0,18.0,21.0,0.0,22.5,30.25,7.75,40.0,61.5,14.5,0.0,5.75,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,23.0,0.0,72.25,32.75,56.75,33.25,58.25,52.25,43.75,25.25,31.75,0.0,24.0,19.75,22.25,61.0,0.0,10.25,7.5,52.5,18.75,16.25,0.0,0.0,22.0,45.5,25.5,0.0,0.0,23.0,0.0,0.0,36.75,6.5,29.5,9.5,15.5,0.0,9.0,0.0,6.75,0.0,15.0,6.0,35.5,0.0,39.5,61.0,0.0,0.0,26.5,0.0,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,0.0,66.25,24.5,48.5,34.0,59.5,31.0,44.25,39.25,43.5,0.0,24.0,8.25,10.5,39.5,0.0,10.25,7.5,62.25,8.75,17.0,0.0,0.0,22.0,46.25,8.0,0.0,0.0,42.0,0.0,0.0,38.5,16.5,30.25,10.25,16.25,0.0,9.0,0.0,17.5,0.0,15.0,6.0,36.0,0.0,49.25,71.25,0.0,0.0,36.25,0.0,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,55.25,36.5,15.5,16.75,6.0,37.75,89.25,16.0,7.75,28.25,31.75,0.0,18.25,27.5,28.75,8.25,0.0,0.0,0.0,0.0,15.0,0.0,20.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,19.5,17.75,5.5,14.0,6.0,0.0,0.0,6.5,0.0,8.25,21.0,0.0,13.25,20.75,13.5,41.75,59.75,11.0,5.5,5.75,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,41.25,21.5,30.0,42.0,14.75,46.75,68.75,0.0,46.75,29.0,73.5,0.0,10.5,38.75,34.75,17.25,0.0,0.0,0.0,0.0,9.25,0.0,6.75,0.0,0.0,7.0,0.0,14.75,0.0,0.0,0.0,0.0,31.75,0.0,16.75,6.75,0.0,0.0,9.25,0.0,9.0,8.5,0.0,8.5,0.0,22.5,70.5,76.0,53.0,7.0,13.75,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,0.0,55.25,18.0,46.75,46.25,37.25,73.0,25.25,24.75,32.75,0.0,24.0,27.5,18.0,14.25,0.0,12.5,12.75,39.25,8.0,22.75,0.0,0.0,16.5,0.0,5.5,0.0,0.0,12.5,0.0,0.0,43.0,8.5,28.5,14.0,14.5,9.0,16.5,0.0,15.75,5.75,27.25,0.0,27.25,0.0,39.0,51.75,0.0,0.0,19.25,0.0,,,,,,,,,,,,,,,,,,,,
