,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11
39,,,,26.25,20.0,54.75,73.75,61.25,59.0,56.25,26.25,29.5,16.5,17.0,15.0,13.5,17.0,20.75,19.25,22.5,10.5,14.5,15.25,7.25,17.5,11.25,13.25,10.0,12.25,28.25,16.75,18.0,18.75,18.25,21.0,12.75,13.25,11.5,11.25,18.75,22.25,25.75,34.5,61.5,69.0,100.0,70.0,50.75,32.0,21.0,21.25,17.5,15.5,12.75,,,,,
40,,,,22.75,14.5,50.0,74.75,60.5,67.25,53.75,26.0,22.5,17.5,18.0,13.0,9.5,19.25,20.25,17.75,25.0,10.25,12.75,16.0,6.5,13.25,14.5,14.75,9.25,17.0,26.25,21.0,23.0,22.25,16.0,17.75,10.5,16.25,10.25,11.25,21.25,20.5,19.25,31.75,53.5,67.25,100.0,65.5,52.5,31.0,24.75,21.75,13.0,16.75,12.25,,,,,
41,,,,19.75,23.0,60.0,91.0,74.0,65.25,45.5,41.25,20.75,24.5,18.25,12.0,11.25,14.75,12.5,14.5,18.5,12.25,18.25,9.5,11.25,14.75,15.75,11.0,11.5,17.25,19.25,17.5,22.25,26.0,15.25,16.5,16.5,15.75,9.5,17.75,12.75,22.25,23.5,48.0,67.0,83.25,97.25,50.25,51.5,42.75,27.75,22.5,18.25,12.75,16.75,,,,,
42,,,,20.25,19.0,53.25,75.25,62.25,60.25,51.75,31.5,23.5,18.75,16.75,14.25,9.5,19.75,17.0,16.5,20.5,10.25,12.75,12.25,6.0,13.75,13.5,11.5,11.75,18.25,23.75,22.25,22.25,14.75,15.0,18.75,9.5,15.5,11.5,9.0,18.0,17.75,20.0,32.0,58.0,64.25,100.0,65.0,47.5,25.75,26.25,22.0,17.75,11.0,12.75,,,,,
43,,,,16.25,16.0,66.25,88.0,63.75,78.25,35.5,35.75,30.75,21.75,14.75,12.25,10.75,16.5,17.5,19.25,12.25,16.75,10.5,11.75,15.75,20.25,9.75,15.0,17.25,20.5,17.5,27.5,15.75,14.75,16.5,15.75,15.25,15.5,10.5,13.5,20.0,25.75,29.0,39.25,58.25,96.25,86.5,57.25,47.0,38.5,33.75,25.75,14.5,14.75,23.0,,,,,
44,,,,23.25,24.0,56.25,80.5,71.75,69.25,61.75,31.0,28.25,18.75,19.25,16.5,16.0,18.5,18.5,21.25,24.25,13.25,16.5,14.75,11.0,16.75,10.75,15.75,13.5,15.75,30.5,22.0,24.25,21.5,17.5,25.5,18.0,14.5,12.0,14.0,19.5,23.25,25.75,37.25,66.75,66.25,100.0,68.75,55.25,32.0,22.5,22.5,16.5,14.5,15.25,,,,,
45,,,,19.75,24.75,59.25,83.5,59.5,80.0,45.0,28.0,30.25,20.0,17.5,12.75,11.5,18.5,20.5,19.5,19.0,14.25,11.25,10.25,14.25,21.5,13.0,14.75,16.5,17.75,22.75,20.5,20.75,24.5,19.25,15.75,15.75,15.25,16.0,16.25,22.0,26.25,26.75,45.0,71.75,96.5,88.0,66.0,52.5,41.5,34.0,27.75,12.0,22.0,23.0,,,,,
46,,,,30.75,18.5,55.5,76.75,65.5,64.5,63.75,32.0,25.75,19.75,15.0,17.5,13.75,21.25,17.0,23.25,20.0,12.0,15.75,14.5,8.0,17.75,13.25,13.75,12.0,17.5,27.75,18.75,25.0,20.75,18.5,25.25,10.0,18.25,10.25,12.5,20.5,23.75,23.5,26.25,58.75,76.0,100.0,71.5,47.5,34.5,22.75,27.5,19.5,14.5,14.75,,,,,
47,,,,,23.5,63.0,89.0,62.5,84.25,47.25,30.25,31.25,20.75,16.75,11.5,11.75,17.75,17.75,20.5,15.0,15.5,6.25,12.25,13.0,19.25,10.75,13.0,16.25,20.0,24.0,21.0,18.25,22.25,16.5,15.25,13.75,10.5,8.25,15.5,22.75,27.75,18.75,43.0,69.5,94.25,89.5,61.75,45.25,39.5,32.5,27.5,13.0,14.25,19.5,9.5,,,,
48,,,,,17.5,61.75,72.5,63.5,74.5,43.25,29.75,30.25,16.0,15.25,12.75,15.0,15.0,18.25,20.25,16.25,15.5,8.0,7.5,11.5,18.0,13.5,12.0,15.75,18.5,18.25,21.5,17.25,19.5,16.25,14.5,12.0,13.0,10.75,14.0,17.25,26.5,21.5,38.75,68.0,87.0,99.5,59.75,45.75,36.75,33.5,22.0,13.0,13.75,19.75,13.25,,,,
49,,,,,18.0,66.5,86.75,67.25,93.5,49.5,38.75,36.75,21.5,22.25,14.75,16.5,19.25,22.0,27.25,17.25,17.5,10.75,11.75,9.5,20.5,11.25,16.0,18.75,23.5,21.75,31.25,22.75,25.75,21.0,17.5,20.25,15.25,15.0,14.5,19.25,27.25,29.5,49.75,81.25,92.75,95.5,77.0,55.5,44.25,37.75,23.0,17.5,15.25,23.5,12.5,,,,
50,,,,,20.25,49.5,73.75,51.75,66.5,57.25,22.75,22.25,17.5,15.25,14.75,11.0,12.75,16.25,16.5,19.0,9.0,14.5,13.5,9.25,16.25,13.5,10.25,10.75,16.25,23.0,16.75,21.0,17.25,16.25,19.25,7.75,13.0,9.25,10.25,10.75,19.75,13.75,30.75,56.0,62.25,100.0,63.75,43.0,28.5,23.25,22.75,14.0,13.25,12.5,,,,,
51,,,,,23.75,64.25,94.5,73.0,70.0,48.5,46.75,26.75,21.75,22.5,15.75,11.5,16.25,13.75,15.25,18.0,12.5,14.25,13.0,16.25,9.5,13.25,11.0,11.0,22.0,21.25,23.0,21.0,23.0,19.5,13.5,17.5,19.25,10.25,17.75,18.0,23.25,23.0,45.0,68.0,94.0,90.25,55.25,53.5,39.75,27.75,22.25,17.0,18.25,16.5,10.5,,,,
52,,,,,21.5,57.75,82.0,71.5,74.5,57.0,31.25,25.5,21.5,18.75,18.75,11.0,22.75,16.25,16.75,21.75,12.5,13.75,12.0,7.25,18.0,14.5,12.25,15.25,18.0,32.0,19.5,27.0,20.5,18.5,23.0,9.0,13.75,11.75,8.25,23.5,24.0,21.0,33.75,66.25,69.75,100.0,69.0,52.0,33.25,28.5,23.25,16.75,15.25,19.5,15.25,,,,
53,,,,,21.0,53.25,92.25,71.0,84.25,46.0,30.0,32.75,17.0,13.5,12.25,17.25,18.75,19.5,23.5,13.25,18.5,10.5,12.5,14.0,17.75,12.0,12.75,18.0,22.0,18.75,22.25,16.25,18.75,17.5,14.75,14.75,9.5,14.25,14.25,23.0,28.25,23.0,39.25,71.25,91.0,83.75,65.25,40.75,38.25,35.25,25.0,14.25,14.5,15.5,12.25,,,,
54,,,,,19.75,58.25,75.5,69.0,71.25,53.5,26.75,30.5,19.25,15.75,13.75,11.25,15.25,16.75,19.5,23.0,9.5,16.0,13.0,8.5,17.25,12.0,9.75,10.0,17.5,26.0,19.75,21.25,19.75,20.0,24.5,9.75,15.5,16.0,9.25,22.75,20.0,20.0,31.0,60.5,65.0,100.0,71.25,46.25,36.0,25.5,23.25,19.0,13.75,14.25,18.0,,,,
55,,,,,20.75,67.5,92.75,81.25,71.5,46.75,44.5,26.25,17.5,19.0,14.5,14.0,15.5,11.75,18.5,18.5,13.75,14.25,9.25,13.25,16.0,10.0,9.5,10.5,21.75,19.25,20.25,21.25,18.75,19.0,17.5,20.25,13.25,8.5,14.0,15.5,22.25,23.25,53.0,75.5,97.5,82.0,59.5,53.5,33.5,26.0,20.5,19.5,13.75,20.0,13.25,,,,
56,,,,,21.25,59.25,87.5,66.75,79.75,50.75,32.25,27.75,19.25,17.5,15.0,16.0,18.5,18.75,18.0,12.75,14.0,10.25,10.5,9.25,21.0,7.5,11.75,16.0,18.25,19.25,26.0,19.0,22.25,16.25,18.0,16.0,15.5,13.25,11.5,20.0,23.0,21.0,32.5,61.0,88.75,94.25,68.0,53.0,31.75,29.5,26.5,11.25,13.25,16.5,12.25,,,,
57,,,,,20.5,57.5,92.0,61.75,79.25,38.5,33.0,26.5,20.75,20.25,15.0,14.75,19.0,21.5,22.75,14.5,21.25,8.25,8.0,13.75,23.75,7.5,18.5,18.75,20.5,15.25,25.25,20.0,26.5,16.5,14.0,15.75,10.0,14.5,12.25,21.0,21.5,25.5,43.5,63.5,92.25,93.0,68.0,52.25,44.0,38.5,29.75,13.0,16.75,20.25,11.5,,,,
58,,,,,,59.0,76.5,66.5,79.75,61.25,33.25,27.25,20.5,16.75,13.5,13.0,17.75,22.0,21.0,22.5,14.0,18.25,14.5,7.75,15.25,12.75,12.25,13.25,19.5,29.0,25.5,26.75,22.5,16.5,22.75,10.0,15.0,12.75,10.0,21.25,23.25,21.75,33.75,71.0,69.5,98.25,73.75,55.75,34.25,24.25,29.75,22.0,10.25,15.25,17.25,15.5,,,
59,,,,,25.75,65.0,90.0,62.25,83.5,43.0,32.25,26.75,20.5,17.75,15.5,14.0,17.25,18.25,18.5,16.25,15.5,7.25,7.25,12.25,17.75,12.5,14.75,17.25,19.75,16.25,20.0,16.25,19.75,14.0,12.5,15.75,12.75,10.25,14.0,24.25,24.75,19.75,39.75,74.5,86.5,94.5,65.5,45.75,35.25,35.75,21.75,16.25,18.0,22.0,10.0,14.5,,,
60,,,,,,59.25,76.5,66.5,79.75,61.25,33.5,27.25,20.5,16.75,13.5,13.0,17.75,22.25,21.0,22.5,14.0,18.25,14.5,7.75,15.25,12.75,12.25,13.25,19.5,29.25,25.5,27.0,22.5,16.5,23.0,10.0,15.0,12.75,10.0,21.25,23.25,21.75,33.75,71.0,69.5,98.25,74.0,55.75,34.25,24.25,29.5,22.25,10.25,15.25,17.25,15.75,,,
61,,,,,,53.5,77.5,65.25,78.5,54.25,27.5,26.5,18.5,19.0,12.75,12.5,16.75,17.25,18.0,24.25,13.25,15.25,15.0,6.75,17.0,14.0,10.75,8.75,17.25,31.75,21.25,19.5,22.25,18.75,22.0,10.0,15.0,11.75,9.25,17.5,25.0,24.75,33.0,55.5,62.75,99.5,70.25,47.75,32.25,24.5,22.5,18.5,14.5,13.5,16.0,9.5,,,
62,,,,,,64.0,80.25,63.25,78.5,58.0,31.25,28.75,21.0,17.75,10.75,15.0,20.5,18.25,26.0,20.75,12.25,11.5,12.25,8.25,12.5,12.25,12.75,12.0,14.75,23.5,25.75,24.25,21.5,16.0,22.75,13.75,16.5,11.25,13.5,18.25,19.25,23.25,36.5,69.75,76.5,100.0,68.75,50.75,37.0,34.0,23.0,19.0,14.5,15.75,14.5,13.25,,,
63,,,,,,57.0,69.0,60.5,71.0,59.75,28.5,23.0,19.75,16.75,12.5,13.5,16.25,18.0,21.25,21.25,13.25,13.75,14.75,8.5,12.25,13.0,11.25,11.25,15.0,23.0,21.5,25.5,22.25,19.75,20.25,12.5,15.25,11.25,10.25,16.5,18.75,23.25,32.25,64.25,61.0,100.0,75.5,46.5,31.25,25.25,22.75,16.75,14.75,13.25,17.75,13.0,,,
64,,,,,,59.5,82.0,69.75,74.0,62.25,26.75,31.75,19.5,15.25,14.75,12.5,20.0,23.75,19.75,22.75,11.0,17.0,14.5,9.5,17.75,12.5,12.0,11.5,11.5,25.75,21.5,19.25,19.25,15.5,24.0,11.25,18.25,14.5,10.25,17.5,23.75,21.0,34.0,62.5,67.0,99.25,74.0,55.0,35.0,22.75,24.5,18.5,13.5,13.0,17.75,13.75,,,
65,,,,,,55.75,93.0,58.25,77.0,41.0,30.75,27.25,23.75,14.5,11.5,15.0,19.0,20.0,24.75,21.25,15.25,8.5,11.25,10.5,21.25,12.25,12.5,16.75,19.0,20.0,21.5,23.0,19.0,20.0,15.75,19.75,9.75,12.5,14.0,21.0,30.0,23.75,42.25,66.25,90.5,97.25,71.0,47.25,36.25,36.25,24.25,12.0,17.75,22.5,11.5,14.0,,,
66,,,,,,59.75,85.5,68.75,69.0,66.5,29.25,25.0,17.25,17.25,16.75,13.0,20.75,23.0,23.0,20.75,12.5,16.25,17.0,11.75,21.0,14.75,16.0,14.25,20.75,34.75,25.75,17.75,22.25,21.25,22.25,9.0,19.75,11.75,11.75,22.75,22.25,29.75,31.75,63.0,65.5,94.0,81.25,58.25,30.75,27.25,29.5,19.5,12.0,17.25,14.25,14.25,,,
67,,,,,,56.0,71.25,55.0,65.0,58.75,23.25,23.5,16.25,16.25,13.5,14.25,16.75,17.0,18.25,18.5,12.0,10.5,12.5,6.75,14.5,11.5,13.75,11.25,15.0,31.25,21.5,21.5,19.25,15.75,16.0,11.25,18.0,10.5,6.25,20.0,19.5,25.0,34.0,65.0,63.25,100.0,65.75,57.0,33.5,23.25,22.5,19.5,14.25,14.0,16.25,14.0,,,
68,,,,,,64.75,82.25,65.75,62.75,56.75,33.75,33.25,15.25,20.0,20.0,13.0,19.75,15.0,19.5,23.25,12.0,19.75,14.25,8.5,19.0,15.0,9.75,10.25,19.25,28.0,24.25,24.25,17.5,19.75,17.75,12.25,14.5,13.25,12.25,18.0,23.75,21.75,36.0,64.5,70.0,100.0,72.5,53.0,33.75,24.0,23.5,20.0,14.0,13.0,18.0,14.75,,,
69,,,,,,,86.75,60.25,82.25,47.75,32.0,29.75,21.25,14.75,8.5,12.75,19.5,22.75,20.75,14.25,14.5,5.25,10.25,14.5,21.5,11.25,11.75,23.75,20.25,17.0,22.75,20.25,23.0,14.75,16.75,14.0,13.0,11.5,17.25,22.25,27.25,26.0,48.0,68.25,88.5,94.0,62.0,57.0,41.5,31.25,25.75,16.0,15.0,25.25,10.5,15.75,8.0,,
70,,,,,,,96.25,86.5,71.0,48.75,50.0,27.0,25.25,16.25,12.75,14.5,18.5,13.0,18.5,18.75,14.5,17.5,12.0,18.25,13.75,15.75,10.0,15.0,27.75,23.75,24.0,18.0,28.75,22.25,12.5,17.0,14.75,10.0,16.0,16.75,28.0,26.5,53.25,72.5,89.0,95.75,64.5,54.0,49.0,30.25,18.5,17.25,11.75,19.0,14.75,19.75,16.25,,
71,,,,,,,95.5,69.0,90.0,47.0,35.5,31.25,19.5,17.25,12.0,12.0,15.5,20.0,20.25,18.25,17.25,11.25,14.5,13.75,15.75,12.25,15.0,19.25,21.75,19.75,28.75,25.75,22.75,17.75,16.25,18.0,15.75,18.5,14.25,22.0,29.25,22.75,48.75,73.25,83.75,91.0,57.0,51.0,39.0,32.0,26.5,16.5,15.25,25.5,13.25,14.75,6.75,,
72,,,,,,,95.5,77.25,64.5,45.0,45.25,23.25,27.0,20.0,14.5,10.0,16.25,18.0,17.0,17.75,12.25,15.25,8.5,13.5,15.0,12.5,15.0,15.25,24.75,17.0,17.0,23.75,19.5,19.5,17.5,19.25,15.75,9.0,16.75,18.0,27.75,25.75,49.0,64.5,94.75,96.0,63.75,52.25,39.25,25.75,18.5,16.5,16.0,18.25,11.75,20.25,12.75,,
73,,,,,,,90.5,69.75,97.0,51.75,32.5,32.0,20.0,18.0,11.0,13.75,15.0,19.0,18.0,19.0,20.0,11.25,15.5,14.25,20.25,12.5,15.75,17.75,22.75,20.75,27.0,26.0,24.5,18.5,15.5,18.5,16.0,16.5,15.0,23.5,28.25,23.75,51.25,73.75,80.25,95.0,63.5,57.25,41.25,31.5,27.0,16.5,16.0,28.25,13.5,12.5,10.0,,
74,,,,,,,73.0,62.0,70.5,54.0,30.25,24.0,17.25,16.0,16.25,18.5,20.25,15.0,18.25,21.25,11.0,18.5,14.5,8.5,20.0,14.25,11.0,10.5,15.75,29.5,21.75,24.75,22.5,16.0,22.0,14.0,19.25,12.5,11.0,17.75,26.0,27.0,35.5,69.0,70.75,100.0,68.75,51.25,31.25,25.75,20.75,13.25,16.25,13.75,15.25,13.25,11.5,,
75,,,,,,,75.25,59.0,67.75,53.25,30.75,25.0,15.75,16.0,16.25,15.0,18.0,20.25,22.75,18.75,12.25,14.5,13.75,7.75,21.5,12.0,11.5,13.0,18.75,29.75,18.25,23.75,18.25,15.5,22.5,9.5,18.75,14.5,8.75,17.75,19.5,24.5,29.25,50.5,68.0,100.0,70.0,45.5,35.5,22.0,24.75,12.75,12.25,13.25,16.5,14.75,14.25,,
76,,,,,,,90.75,69.0,82.75,47.5,29.0,25.25,18.75,14.25,13.25,10.5,16.75,18.75,22.0,16.5,19.25,8.0,10.5,15.5,20.5,11.0,16.5,18.5,18.5,18.25,24.25,24.5,19.5,17.5,15.25,16.75,12.5,13.0,14.25,21.5,25.0,19.75,46.75,73.0,91.5,90.0,65.0,46.5,46.0,34.75,24.75,15.25,16.75,20.75,12.5,17.75,11.75,,
77,,,,,,,79.75,65.0,71.5,53.25,26.25,27.75,24.75,15.5,16.25,15.5,17.5,20.75,19.0,22.5,13.5,13.5,15.5,8.0,14.0,11.0,12.75,9.75,12.25,26.0,25.5,21.25,21.75,15.0,25.5,11.25,16.25,12.0,10.75,19.75,22.0,21.25,36.75,61.75,61.25,100.0,69.0,50.0,27.75,23.75,25.5,17.75,16.0,17.0,17.0,15.5,12.5,,
78,,,,,,,70.75,65.25,64.75,58.0,30.5,24.25,18.5,15.0,12.25,14.0,17.0,18.5,20.0,19.5,12.75,14.75,14.25,5.25,19.75,11.0,11.5,11.0,13.75,28.5,17.75,20.0,21.25,14.5,21.25,11.0,15.25,12.0,9.25,22.0,23.5,21.75,28.25,57.5,68.25,100.0,66.0,46.0,30.75,25.5,19.75,16.5,13.75,13.5,14.25,9.75,10.0,,
79,,,,,,,77.5,62.75,68.0,51.25,27.5,29.5,20.75,14.5,16.0,14.25,20.25,17.0,16.0,24.5,8.0,12.75,11.0,6.5,15.25,13.5,11.25,10.5,17.0,30.25,18.0,22.25,21.25,17.5,17.75,10.25,15.0,11.0,8.5,18.25,22.0,22.0,27.5,58.75,69.5,100.0,67.75,45.0,30.5,24.0,21.25,16.75,16.5,14.0,15.75,13.0,14.0,,
80,,,,,,,99.75,71.0,65.25,44.25,38.75,26.0,16.25,16.25,13.5,11.0,16.0,13.75,18.0,18.0,14.5,15.0,8.0,14.25,8.75,13.25,11.25,16.5,22.5,20.0,19.75,17.5,22.0,22.5,13.0,18.25,12.75,6.75,12.5,14.5,22.75,19.75,49.25,65.0,87.25,91.5,52.25,47.75,40.5,23.0,16.75,10.25,12.75,16.75,11.75,19.5,14.25,11.75,
