,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29,2022-06-05,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04,2022-12-11,2022-12-18,2022-12-25
39,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.25,0.0,0.0,0.0,0.0,0.0,24.5,22.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,11.25,0.0,0.0,0.0,11.75,0.0,43.0,20.5,0.0,0.0,20.75,0.0,0.0,11.5,0.0,10.75,32.25,0.0,56.75,0.0,34.5,31.25,10.75,0.0,81.25,55.75,39.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,33.0,0.0,24.75,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,12.25,0.0,48.5,23.25,11.0,11.5,0.0,0.0,11.5,49.0,0.0,13.0,22.5,73.0,23.5,0.0,14.0,0.0,12.75,14.25,40.25,24.75,13.0,40.25,24.75,0.0,0.0,11.25,44.5,75.5,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,0.0,0.0,0.0,0.0,0.0,11.5,0.0,11.25,0.0,11.25,0.0,12.5,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,11.5,0.0,37.0,22.25,12.0,11.0,0.0,0.0,12.25,47.5,0.0,24.75,11.0,75.0,0.0,0.0,14.0,0.0,26.25,28.25,26.75,37.25,39.0,39.0,0.0,0.0,0.0,32.25,22.0,52.25,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,0.0,9.25,0.0,0.0,0.0,11.5,0.0,10.25,0.0,11.25,0.0,12.5,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,10.5,0.0,60.0,10.5,22.75,11.0,0.0,0.0,23.5,57.0,0.0,23.75,11.0,61.5,0.0,0.0,13.75,0.0,38.5,28.25,38.25,36.25,39.0,38.0,0.0,11.5,0.0,31.25,11.0,51.5,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,13.75,56.75,39.75,28.25,0.0,0.0,14.25,0.0,52.0,28.75,0.0,0.0,0.0,0.0,17.5,16.5,0.0,0.0,16.5,0.0,13.75,0.0,0.0,31.0,0.0,0.0,24.75,39.0,0.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,8.25,0.0,0.0,0.0,10.75,0.0,19.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,10.75,0.0,0.0,0.0,0.0,0.0,0.0,33.25,17.75,0.0,42.25,0.0,0.0,80.0,69.25,0.0,9.75,19.75,48.0,0.0,0.0,0.0,10.0,12.0,0.0,52.75,50.75,50.0,26.5,23.25,0.0,0.0,21.25,21.25,35.0,8.75,90.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10.75,0.0,0.0,0.0,0.0,0.0,35.25,0.0,33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.25,22.5,0.0,0.0,0.0,0.0,0.0,35.0,68.5,0.0,11.75,11.75,0.0,0.0,57.25,0.0,13.25,36.0,0.0,61.0,0.0,36.25,48.25,22.75,0.0,31.0,99.5,30.5,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,55.75,8.75,12.25,0.0,0.0,34.0,0.0,51.0,23.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,0.0,36.75,0.0,33.0,18.75,19.75,0.0,73.5,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,9.5,0.0,0.0,0.0,0.0,0.0,11.25,0.0,11.25,0.0,24.25,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,32.75,0.0,47.5,32.25,21.75,11.0,0.0,0.0,23.0,34.5,0.0,23.0,22.25,92.75,11.5,0.0,42.0,36.0,24.5,14.25,37.5,48.5,63.0,25.0,37.0,12.0,0.0,31.25,0.0,12.0,19.75,53.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,24.25,0.0,9.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,18.25,0.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,9.5,0.0,0.0,0.0,53.25,0.0,0.0,47.0,0.0,22.0,0.0,43.5,24.0,0.0,0.0,51.25,50.0,51.75,73.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,0.0,0.0,7.75,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,0.0,68.5,0.0,0.0,0.0,12.25,60.0,21.5,8.75,0.0,0.0,48.25,0.0,28.0,37.5,0.0,0.0,0.0,0.0,55.5,0.0,0.0,0.0,13.75,0.0,0.0,0.0,0.0,9.5,0.0,23.0,0.0,0.0,0.0,56.0,86.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,0.0,0.0,25.5,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.25,13.5,12.5,13.5,0.0,0.0,26.5,0.0,58.5,28.0,0.0,0.0,0.0,0.0,75.0,58.0,0.0,0.0,16.25,0.0,0.0,0.0,0.0,15.5,35.75,34.25,0.0,12.5,0.0,55.25,75.0,43.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,,,0.0,0.0,12.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,13.5,59.25,12.25,0.0,0.0,0.0,58.5,0.0,29.25,13.25,0.0,0.0,0.0,0.0,26.25,26.0,0.0,0.0,15.25,0.0,0.0,0.0,0.0,13.5,36.5,49.75,11.75,19.25,0.0,30.5,60.25,11.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,32.25,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.75,22.25,0.0,0.0,0.0,34.0,0.0,11.5,42.25,0.0,20.75,23.0,0.0,0.0,21.5,0.0,16.25,51.0,0.0,40.5,0.0,35.5,35.25,13.0,0.0,44.0,75.5,21.75,62.75,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,0.0,0.0,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75,0.0,0.0,0.0,0.0,39.5,0.0,0.0,0.0,0.0,39.25,23.5,14.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.75,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,13.75,25.0,13.0,37.5,0.0,60.75,36.75,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,0.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,0.0,0.0,0.0,13.0,46.25,11.75,0.0,0.0,0.0,66.25,0.0,41.25,31.75,0.0,0.0,0.0,0.0,41.0,30.25,0.0,0.0,39.75,0.0,0.0,0.0,0.0,13.5,13.5,12.5,18.25,18.5,0.0,79.25,25.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,,,,0.0,0.0,0.0,19.75,0.0,11.25,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,45.75,27.5,11.75,20.25,0.0,0.0,32.25,50.75,0.0,9.25,0.0,32.25,21.75,0.0,25.0,9.5,12.75,23.75,31.5,32.0,47.5,35.5,11.25,0.0,0.0,28.25,9.75,21.25,10.5,74.75,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,,,,,,,0.0,26.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.25,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,35.5,24.0,34.25,8.75,0.0,0.0,40.5,0.0,47.25,0.0,0.0,0.0,0.0,0.0,61.25,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.75,17.25,43.5,0.0,18.75,0.0,24.25,93.75,27.25,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,34.75,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.25,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,35.5,33.25,34.25,18.5,0.0,0.0,36.25,0.0,34.0,0.0,0.0,0.0,0.0,0.0,69.5,12.25,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.75,17.25,43.5,0.0,18.75,0.0,20.5,86.75,27.25,28.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,23.75,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,55.75,0.0,36.25,54.0,22.0,22.5,0.0,0.0,69.75,11.25,0.0,11.75,0.0,83.25,11.75,0.0,41.25,49.0,38.0,13.25,25.0,35.75,24.75,0.0,48.25,0.0,0.0,20.5,11.25,87.5,10.75,51.75,76.5,44.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,17.5,32.75,35.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.25,51.25,0.0,0.0,0.0,0.0,0.0,13.75,53.5,0.0,22.25,0.0,0.0,0.0,16.5,0.0,8.0,7.0,0.0,31.0,0.0,30.25,7.0,9.0,0.0,37.0,31.25,26.0,95.75,44.75,0.0,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,,,,,,,8.25,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,0.0,0.0,0.0,0.0,37.25,0.0,0.0,0.0,23.25,39.25,33.0,13.0,0.0,0.0,8.75,0.0,70.0,13.75,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,15.25,0.0,0.0,0.0,0.0,27.75,0.0,13.25,11.25,20.75,0.0,34.75,61.0,70.5,37.5,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,34.5,12.25,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,53.25,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,23.75,21.5,0.0,0.0,19.0,0.0,24.75,32.25,0.0,46.25,0.0,57.0,31.0,9.0,0.0,57.75,59.0,26.25,46.5,8.5,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,12.75,51.25,24.0,12.5,0.0,0.0,37.0,0.0,24.0,40.5,0.0,0.0,0.0,0.0,50.25,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,27.0,12.75,64.75,11.5,25.5,0.0,45.75,45.5,37.0,11.75,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,21.75,23.25,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,41.0,0.0,0.0,0.0,20.0,0.0,11.25,9.0,0.0,11.5,9.5,0.0,0.0,30.25,0.0,10.5,31.0,0.0,45.5,0.0,43.5,42.5,9.0,0.0,45.75,70.5,26.25,54.75,8.5,0.0,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,0.0,0.0,0.0,0.0,33.75,0.0,0.0,0.0,25.5,51.0,23.75,12.5,0.0,0.0,37.75,0.0,45.25,37.0,0.0,0.0,0.0,0.0,34.25,15.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,13.5,13.5,38.75,19.75,25.5,0.0,42.75,32.75,69.25,44.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,0.0,0.0,0.0,16.25,0.0,0.0,0.0,0.0,0.0,20.5,20.75,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,40.0,0.0,0.0,0.0,20.0,0.0,18.5,8.25,0.0,18.0,0.0,0.0,0.0,50.0,0.0,19.25,19.75,0.0,0.0,0.0,9.5,33.75,8.5,0.0,87.25,29.25,26.25,52.25,35.75,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,0.0,0.0,0.0,8.75,0.0,0.0,0.0,0.0,10.5,0.0,11.25,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,9.25,0.0,0.0,0.0,20.5,0.0,12.75,29.25,0.0,11.25,22.25,0.0,0.0,9.25,0.0,33.5,32.5,0.0,13.0,0.0,56.75,34.5,32.25,0.0,58.0,46.25,18.25,76.0,40.0,0.0,40.75,33.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,28.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75,0.0,0.0,0.0,0.0,82.75,24.0,25.0,0.0,0.0,25.5,0.0,36.5,13.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,38.25,0.0,0.0,0.0,0.0,21.5,13.75,25.25,11.25,12.0,0.0,51.0,47.25,76.0,12.0,43.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,63.25,24.0,25.0,0.0,0.0,50.5,0.0,48.25,26.5,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,13.75,25.25,22.75,12.0,0.0,44.75,59.0,58.0,12.0,36.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,0.0,0.0,15.75,0.0,0.0,0.0,0.0,18.25,18.0,24.25,27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,30.75,0.0,0.0,0.0,13.75,0.0,0.0,12.75,0.0,0.0,17.5,0.0,0.0,21.75,0.0,4.25,21.75,0.0,18.75,0.0,40.0,29.0,0.0,0.0,46.5,42.75,36.0,66.25,41.25,0.0,10.5,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0,0.0,27.0,10.25,12.25,22.5,0.0,0.0,49.0,0.0,34.5,12.75,0.0,0.0,0.0,0.0,57.25,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,14.75,25.75,37.0,0.0,21.25,0.0,28.5,45.5,43.75,69.0,45.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,14.0,14.25,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,37.5,0.0,0.0,0.0,34.25,0.0,25.75,33.0,0.0,9.25,35.0,0.0,0.0,83.0,0.0,13.75,26.75,0.0,22.25,0.0,48.75,9.25,12.25,0.0,49.75,40.75,18.25,47.25,31.0,0.0,29.0,0.0,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,35.5,0.0,0.0,0.0,21.75,0.0,0.0,0.0,0.0,0.0,9.25,0.0,34.25,28.0,0.0,0.0,0.0,0.0,33.0,32.25,0.0,0.0,15.25,0.0,0.0,0.0,0.0,0.0,23.25,8.75,8.0,45.0,0.0,62.5,86.0,68.75,37.0,24.5,0.0,21.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,0.0,0.0,11.0,0.0,0.0,0.0,0.0,7.75,12.25,14.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,7.5,0.0,0.0,0.0,0.0,0.0,0.0,17.75,0.0,9.25,0.0,0.0,0.0,53.25,0.0,22.0,39.0,0.0,29.5,0.0,34.5,9.25,7.25,0.0,71.5,63.25,17.0,34.25,42.0,0.0,24.75,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,12.5,0.0,12.25,47.0,0.0,0.0,37.0,0.0,58.25,36.75,0.0,0.0,0.0,0.0,27.25,43.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,14.0,0.0,70.75,33.5,24.75,0.0,45.5,47.5,60.0,12.0,36.5,0.0,12.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,0.0,11.25,0.0,17.0,0.0,7.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,11.25,0.0,30.0,16.75,11.0,22.75,0.0,0.0,34.0,11.25,0.0,0.0,22.25,55.75,0.0,0.0,14.25,0.0,12.5,32.75,58.0,43.25,0.0,32.0,0.0,7.0,0.0,26.75,6.0,50.0,0.0,68.5,56.75,44.75,43.5,29.5,33.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,0.0,18.5,0.0,0.0,0.0,0.0,0.0,25.5,24.5,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,29.5,0.0,0.0,0.0,20.25,0.0,21.5,41.0,0.0,0.0,20.75,0.0,0.0,25.0,0.0,23.25,18.75,0.0,0.0,0.0,21.0,46.25,24.25,0.0,64.5,45.5,26.25,58.0,11.0,0.0,51.0,0.0,43.75,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,0.0,11.5,0.0,12.25,0.0,37.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.75,11.25,0.0,37.25,0.0,0.0,35.25,48.0,0.0,0.0,23.25,37.5,0.0,0.0,29.75,13.5,13.25,14.75,0.0,26.75,26.5,28.25,0.0,13.5,0.0,10.5,0.0,38.25,33.75,46.0,23.25,48.75,22.25,37.75,80.25,49.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,22.75,6.75,22.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,24.5,0.0,0.0,0.0,24.5,0.0,20.0,42.75,0.0,12.5,11.75,0.0,0.0,12.0,0.0,26.0,6.75,0.0,19.25,0.0,42.0,54.5,19.5,0.0,28.0,38.25,25.75,65.25,32.25,0.0,0.0,43.5,44.5,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,26.75,0.0,0.0,0.0,13.25,22.25,21.5,0.0,0.0,0.0,22.0,0.0,33.0,15.0,0.0,0.0,0.0,0.0,28.5,59.5,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,24.75,12.25,0.0,53.75,43.0,50.0,34.5,9.25,0.0,46.25,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,,11.5,0.0,0.0,0.0,0.0,26.25,13.25,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,13.0,0.0,0.0,0.0,0.0,0.0,13.0,47.0,0.0,0.0,13.0,0.0,0.0,38.5,0.0,28.0,37.25,0.0,0.0,0.0,20.0,59.0,21.5,0.0,81.75,13.75,22.0,46.0,31.75,0.0,31.5,60.5,70.25,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
