,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28
24,,,,0.0,39.25,32.75,18.75,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,23.75,0.0,45.5,0.0,0.0,59.0,34.75,21.75,33.5,24.25,22.0,0.0,0.0,21.25,36.5,0.0,0.0,0.0,0.0,0.0,18.0,0.0,48.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,38.75,55.25,,
25,,,,0.0,24.75,0.0,0.0,0.0,0.0,0.0,28.0,28.5,0.0,0.0,0.0,31.0,0.0,11.5,0.0,19.75,0.0,0.0,0.0,35.25,0.0,0.0,0.0,0.0,10.0,0.0,0.0,17.75,0.0,0.0,0.0,22.25,41.25,0.0,0.0,0.0,0.0,0.0,12.0,31.75,22.5,64.5,40.0,0.0,0.0,39.5,26.0,0.0,37.0,76.25,,
26,,,,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,19.75,20.0,0.0,10.75,34.75,0.0,0.0,24.75,0.0,25.0,0.0,0.0,0.0,0.0,9.75,10.0,35.75,0.0,0.0,20.5,0.0,10.25,0.0,21.0,22.75,0.0,21.75,21.5,0.0,43.5,41.25,50.0,50.25,0.0,25.0,37.5,13.5,0.0,51.0,12.5,23.5,31.25,,
27,,,,0.0,8.0,17.75,24.25,0.0,17.5,0.0,0.0,33.75,0.0,0.0,0.0,0.0,0.0,0.0,22.25,0.0,22.0,0.0,0.0,0.0,18.0,0.0,0.0,19.25,11.0,0.0,0.0,16.25,35.75,0.0,8.75,11.25,8.25,0.0,19.25,8.5,0.0,0.0,10.0,9.75,31.0,0.0,47.25,0.0,0.0,0.0,0.0,55.5,82.0,7.75,,
28,,,,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,24.75,0.0,0.0,0.0,0.0,0.0,70.5,0.0,0.0,0.0,0.0,9.5,0.0,0.0,24.5,0.0,0.0,0.0,12.5,33.75,0.0,32.0,0.0,0.0,0.0,25.75,0.0,37.75,57.5,53.75,0.0,0.0,54.0,14.5,0.0,23.75,42.0,,
29,,,,0.0,11.75,10.75,0.0,0.0,12.25,0.0,0.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,0.0,13.25,0.0,22.5,0.0,0.0,13.75,36.25,0.0,13.5,0.0,23.25,0.0,12.0,24.75,26.25,0.0,0.0,0.0,0.0,0.0,33.25,29.5,13.5,0.0,27.75,0.0,0.0,0.0,0.0,39.0,50.0,21.5,67.75,
30,,,,,22.5,11.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.75,19.0,20.5,0.0,0.0,22.25,41.75,11.0,0.0,0.0,11.25,0.0,0.0,12.25,44.0,0.0,9.0,22.5,0.0,0.0,0.0,19.75,46.75,25.0,11.0,0.0,0.0,11.25,11.0,38.0,82.25,47.5,0.0,
31,,,,,12.5,0.0,16.5,0.0,12.75,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,19.0,0.0,0.0,24.75,24.5,16.5,11.25,0.0,0.0,0.0,20.5,44.0,0.0,0.0,30.5,11.5,0.0,0.0,25.0,59.25,25.0,25.0,53.5,0.0,0.0,0.0,0.0,21.5,57.25,64.25,40.0,
32,,,,,0.0,7.5,21.5,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,37.75,0.0,13.5,0.0,60.5,0.0,0.0,14.0,24.5,11.5,18.25,0.0,13.25,0.0,0.0,0.0,11.75,0.0,22.0,6.25,0.0,0.0,0.0,22.75,22.25,0.0,9.25,0.0,0.0,0.0,0.0,25.0,50.0,23.25,36.25,
33,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,11.75,12.0,0.0,0.0,36.25,24.25,57.75,0.0,0.0,0.0,0.0,10.25,10.5,45.25,0.0,0.0,10.75,0.0,10.75,0.0,22.0,11.5,32.75,10.5,22.25,10.5,43.25,13.5,86.25,50.5,0.0,25.0,13.25,12.75,0.0,0.0,24.5,33.5,28.5,51.75,40.0
