,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29
10,0.0,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,36.5,96.75,0.0,59.5,72.0,34.0,64.0,10.75,0.0,9.0,0.0,44.5,30.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,23.5,0.0,0.0,0.0,12.25,0.0,0.0,34.5,0.0,0.0,72.25,31.5,11.5,0.0,0.0,0.0,0.0,70.0,49.5,38.25,19.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,40.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,13.0,0.0,0.0,0.0,12.25,0.0,0.0,41.75,0.0,0.0,93.5,11.5,0.0,32.75,0.0,0.0,0.0,44.75,61.0,17.25,15.25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,0.0,0.0,0.0,37.0,0.0,0.0,0.0,34.25,0.0,0.0,0.0,32.5,0.0,0.0,0.0,25.0,0.0,15.25,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.75,0.0,0.0,0.0,0.0,37.25,0.0,0.0,0.0,7.5,24.5,25.5,25.0,0.0,43.0,0.0,0.0,35.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,25.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,20.5,59.25,0.0,70.5,19.0,0.0,0.0,45.0,38.5,0.0,18.25,24.0,14.25,31.5,28.75,0.0,0.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,0.0,0.0,0.0,0.0,0.0,0.0,32.5,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,33.5,24.75,9.0,0.0,22.75,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,0.0,0.0,13.0,0.0,0.0,75.0,11.0,0.0,11.75,0.0,0.0,0.0,35.5,28.25,31.5,32.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75,0.0,25.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,25.0,0.0,0.0,0.0,20.75,0.0,0.0,25.0,0.0,0.0,60.0,0.0,51.25,0.0,0.0,0.0,0.0,18.25,32.5,18.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,0.0,0.0,68.0,0.0,0.0,0.0,19.75,0.0,0.0,0.0,20.25,0.0,0.0,0.0,45.0,0.0,50.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,62.75,0.0,0.0,0.0,23.75,26.25,16.5,29.0,0.0,0.0,0.0,18.5,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,80.5,0.0,24.5,21.5,35.75,69.25,28.75,13.25,14.25,0.0,23.75,20.5,0.0,0.0,18.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,60.5,59.75,25.0,0.0,41.0,19.0,40.0,45.0,37.75,0.0,41.75,0.0,55.5,14.5,0.0,0.0,0.0,0.0,0.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.25,34.75,45.5,0.0,0.0,11.5,24.25,66.25,21.5,12.5,24.25,0.0,34.0,9.5,0.0,0.0,10.5,0.0,0.0,66.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,69.5,0.0,0.0,0.0,46.75,0.0,0.0,19.25,0.0,0.0,25.0,22.25,43.25,41.0,0.0,0.0,0.0,80.75,30.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,56.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,0.0,18.25,0.0,0.0,0.0,30.5,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,40.25,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,7.75,14.0,23.75,61.5,0.0,0.0,0.0,0.0,16.25,0.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,14.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,23.75,0.0,0.0,0.0,23.25,0.0,0.0,36.0,0.0,0.0,98.75,31.0,11.25,23.5,0.0,0.0,0.0,0.0,30.75,57.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,0.0,0.0,0.0,0.0,0.0,0.0,60.25,0.0,33.5,0.0,11.5,8.5,58.5,75.0,17.25,4.75,21.75,0.0,9.0,6.0,0.0,0.0,19.0,0.0,0.0,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,0.0,90.25,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,25.0,0.0,0.0,0.0,48.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,0.0,0.0,0.0,0.0,43.25,0.0,0.0,0.0,25.25,51.5,29.25,57.0,0.0,28.5,0.0,39.5,21.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,0.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,46.0,0.0,0.0,0.0,39.25,0.0,0.0,40.0,0.0,0.0,40.0,0.0,14.5,20.0,0.0,0.0,0.0,43.5,10.5,51.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,71.25,35.5,11.75,0.0,13.0,47.25,36.25,64.0,38.25,0.0,14.75,0.0,25.5,0.0,0.0,0.0,11.75,0.0,0.0,21.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,0.0,23.25,0.0,0.0,0.0,0.0,45.25,0.0,0.0,49.75,0.0,0.0,0.0,24.0,0.0,0.0,17.0,0.0,0.0,43.5,37.75,77.5,22.25,0.0,0.0,0.0,30.5,48.75,33.0,65.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75,0.0,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,0.0,0.0,0.0,0.0,0.0,0.0,20.25,0.0,0.0,65.75,49.75,12.0,39.75,0.0,0.0,0.0,47.5,71.75,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,38.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,12.75,0.0,0.0,40.5,0.0,0.0,58.75,11.75,0.0,33.5,19.5,16.25,11.5,23.0,25.0,0.0,33.0,39.25,26.25,52.25,0.0,0.0,0.0,0.0,0.0,0.0,54.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,0.0,0.0,0.0,34.75,0.0,0.0,0.0,54.0,0.0,0.0,0.0,25.0,0.0,20.75,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,0.0,0.0,0.0,0.0,45.5,0.0,0.0,0.0,21.0,39.75,22.75,42.25,0.0,16.25,0.0,35.0,40.75,0.0,15.5,0.0,76.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,11.75,0.0,12.25,48.0,21.0,32.5,23.25,0.0,25.0,0.0,37.25,30.25,40.5,31.5,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,11.5,0.0,0.0,11.75,0.0,0.0,73.0,21.0,32.5,34.5,0.0,0.0,0.0,50.0,29.25,48.5,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,0.0,0.0,0.0,61.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,50.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,0.0,0.0,0.0,36.25,28.5,0.0,39.75,0.0,17.5,0.0,0.0,0.0,0.0,20.0,0.0,37.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,11.75,41.0,0.0,0.0,18.0,42.25,95.0,24.5,6.25,32.5,0.0,21.75,9.5,0.0,0.0,10.5,0.0,0.0,52.0,0.0,36.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.25,0.0,0.0,0.0,0.0,0.0,0.0,48.0,11.75,48.0,0.0,0.0,13.5,48.5,64.5,11.0,7.5,33.25,0.0,35.0,0.0,0.0,0.0,20.25,0.0,0.0,46.25,0.0,46.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75,0.0,0.0,0.0,0.0,0.0,0.0,48.5,11.25,48.75,0.0,0.0,13.5,48.5,64.25,11.0,7.5,32.5,0.0,35.75,0.0,0.0,0.0,20.5,0.0,0.0,46.25,0.0,46.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,51.25,12.0,59.75,18.75,23.0,47.25,0.0,41.5,0.0,8.5,0.0,14.5,0.0,0.0,0.0,0.0,23.75,0.0,0.0,53.25,0.0,45.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,14.75,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,38.25,25.5,0.0,16.75,0.0,30.75,37.25,0.0,10.75,0.0,36.25,0.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75,26.0,52.25,0.0,17.75,25.0,41.75,56.75,0.0,0.0,53.75,0.0,56.0,28.25,0.0,0.0,32.5,0.0,0.0,61.75,0.0,21.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,0.0,0.0,0.0,35.75,17.5,52.75,0.0,34.25,16.5,33.75,38.5,0.0,0.0,59.25,25.0,62.5,28.25,0.0,0.0,32.5,0.0,0.0,61.0,0.0,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,0.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,0.0,25.0,0.0,0.0,0.0,41.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.75,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,14.25,24.0,18.75,25.25,0.0,33.0,0.0,0.0,34.25,0.0,17.75,0.0,61.5,0.0,56.75,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,25.0,0.0,0.0,0.0,0.0,47.75,0.0,0.0,45.5,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,63.25,21.75,61.25,40.5,0.0,0.0,0.0,69.5,51.0,0.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,14.75,0.0,38.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
