,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29,2022-06-05,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04,2022-12-11
126,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,25.75,22.75,0.0,0.0,0.0,0.0,0.0,0.0,39.25,0.0,0.0,0.0,25.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,24.25,11.5,9.5,41.25,0.0,57.0,18.75,0.0,34.75,19.75,47.0,0.0,0.0,21.0,0.0,33.25,0.0,20.75,13.0,0.0,0.0,47.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,38.75,41.0,0.0,0.0,57.25,0.0,47.25,0.0,0.0,0.0,0.0,0.0,53.5,0.0,0.0,0.0,20.75,40.0,25.75,69.75,0.0,12.25,25.5,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,40.0,13.5,13.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,40.5,0.0,0.0,0.0,45.0,34.5,84.25,12.5,0.0,32.5,0.0,0.0,0.0,0.0,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,55.75,0.0,0.0,33.5,33.5,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,40.25,0.0,0.0,60.5,0.0,0.0,0.0,35.5,41.25,68.75,45.5,11.75,0.0,0.0,50.5,29.0,12.5,45.0,35.0,49.5,0.0,0.0,70.25,0.0,34.0,28.25,46.25,8.75,0.0,0.0,21.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,0.0,0.0,42.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,48.75,0.0,0.0,32.25,0.0,0.0,0.0,42.0,0.0,48.75,78.0,0.0,31.25,0.0,48.75,17.75,40.75,0.0,31.0,38.25,0.0,0.0,69.75,0.0,23.5,0.0,42.5,18.75,0.0,0.0,32.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,0.0,0.0,53.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,58.75,0.0,0.0,32.0,0.0,0.0,0.0,23.25,0.0,29.75,21.5,8.75,28.0,0.0,32.0,20.25,19.25,21.5,8.75,9.25,0.0,0.0,55.5,0.0,9.75,0.0,42.75,9.5,0.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75,0.0,16.5,0.0,31.25,0.0,0.0,28.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,24.5,35.25,13.25,100.0,0.0,25.0,35.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,47.5,34.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,45.25,27.5,44.25,23.5,0.0,60.5,0.0,12.0,12.25,14.25,61.5,0.0,0.0,71.0,0.0,12.75,33.75,26.25,13.5,0.0,0.0,14.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,21.75,20.75,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,2.75,0.0,53.0,39.5,0.0,27.25,0.0,0.0,11.5,25.25,0.0,62.0,12.75,20.5,30.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,20.75,0.0,23.0,22.25,32.25,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5,0.0,0.0,0.0,48.0,0.0,0.0,51.0,0.0,0.0,0.0,49.25,37.25,46.25,0.0,17.75,0.0,0.0,0.0,27.25,30.5,0.0,42.5,55.0,0.0,0.0,77.5,0.0,22.5,0.0,21.25,10.75,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.0,25.25,0.0,0.0,0.0,0.0,0.0,25.0,15.75,13.5,0.0,14.0,14.25,0.0,0.0,12.75,0.0,0.0,0.0,23.25,33.75,45.75,26.75,0.0,0.0,0.0,0.0,43.75,46.0,61.0,0.0,37.5,12.25,0.0,37.25,0.0,27.25,24.5,25.5,0.0,0.0,0.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.25,0.0,25.75,0.0,40.75,0.0,0.0,50.0,0.0,28.25,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.25,40.25,36.25,48.5,0.0,26.5,44.75,0.0,0.0,0.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,0.0,0.0,0.0,22.75,0.0,0.0,37.75,0.0,0.0,0.0,18.0,33.25,64.0,39.0,0.0,23.0,0.0,11.25,30.25,22.5,0.0,0.0,42.25,0.0,0.0,43.25,0.0,23.0,36.25,43.25,29.75,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,32.0,0.0,73.25,54.25,0.0,20.0,0.0,0.0,23.25,10.0,0.0,36.5,22.75,0.0,19.5,0.0,48.75,0.0,27.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,0.0,9.75,0.0,0.0,0.0,0.0,12.25,96.5,0.0,0.0,0.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,26.5,23.5,0.0,0.0,0.0,0.0,0.0,22.25,0.0,0.0,0.0,0.0,40.75,0.0,19.75,36.75,0.0,0.0,0.0,13.25,12.75,35.25,51.25,0.0,0.0,0.0,44.25,31.0,13.25,24.5,13.0,45.0,11.5,0.0,59.0,0.0,27.0,48.0,11.0,24.5,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,25.0,14.25,0.0,0.0,0.0,72.25,0.0,21.5,0.0,0.0,0.0,0.0,0.0,13.75,0.0,0.0,0.0,24.25,33.0,0.0,34.5,0.0,23.75,63.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,0.0,0.0,13.0,0.0,21.0,22.25,44.25,18.5,36.5,0.0,0.0,19.25,0.0,34.75,13.75,0.0,35.5,0.0,37.25,0.0,12.75,0.0,0.0,23.5,37.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,14.75,0.0,15.75,25.0,11.75,24.75,10.0,0.0,0.0,12.25,11.0,0.0,19.0,13.25,0.0,9.75,0.0,34.0,33.0,0.0,48.0,0.0,22.75,24.25,0.0,0.0,0.0,13.5,0.0,10.5,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.25,0.0,15.75,24.0,16.0,0.0,0.0,32.0,0.0,22.25,0.0,11.0,11.25,0.0,0.0,36.25,0.0,9.25,0.0,10.0,23.25,18.0,33.0,0.0,25.0,13.5,0.0,0.0,0.0,22.0,0.0,10.5,0.0,0.0,0.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,13.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.75,0.0,40.75,23.75,0.0,25.0,0.0,12.5,19.0,0.0,0.0,22.0,20.0,0.0,34.75,66.0,0.0,0.0,0.0,32.75,31.0,37.75,25.0,0.0,21.0,22.75,0.0,0.0,0.0,23.75,39.75,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,0.0,0.0,64.25,0.0,59.0,40.75,0.0,0.0,0.0,0.0,0.0,15.0,0.0,50.0,21.75,0.0,23.25,0.0,24.75,18.75,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,46.75,0.0,0.0,0.0,0.0,17.0,31.75,0.0,0.0,0.0,0.0,61.0,0.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,27.5,15.5,0.0,22.25,25.0,0.0,13.75,0.0,22.0,20.5,0.0,38.25,59.0,0.0,0.0,0.0,19.0,18.0,18.5,36.25,0.0,38.5,0.0,0.0,0.0,0.0,41.75,19.5,19.75,0.0,0.0,0.0,0.0,50.0,23.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,12.75,0.0,39.0,27.25,25.0,0.0,0.0,33.25,0.0,13.75,0.0,0.0,0.0,0.0,25.0,15.0,0.0,0.0,0.0,12.25,32.25,12.5,57.5,0.0,69.75,0.0,0.0,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,38.75,0.0,0.0,0.0,0.0,0.0,0.0,51.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,14.75,23.0,0.0,64.0,0.0,27.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,21.25,0.0,0.0,21.25,0.0,25.0,71.75,0.0,21.75,0.0,0.0,9.5,11.25,0.0,44.75,0.0,0.0,19.25,0.0,30.5,0.0,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,20.75,20.5,0.0,0.0,0.0,0.0,27.75,46.25,0.0,0.0,0.0,0.0,10.75,0.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,43.25,0.0,22.5,35.25,37.0,0.0,0.0,37.25,0.0,19.75,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,0.0,9.5,28.5,41.5,29.25,0.0,57.5,42.75,0.0,0.0,0.0,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75,0.0,54.75,29.5,0.0,17.75,0.0,0.0,0.0,12.5,0.0,41.25,13.75,0.0,79.75,0.0,50.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,17.5,12.25,0.0,0.0,0.0,0.0,55.25,15.5,0.0,0.0,0.0,0.0,16.25,0.0,25.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,74.75,0.0,28.0,40.5,14.5,0.0,0.0,25.5,0.0,24.75,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,25.0,23.5,33.75,0.0,38.5,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,31.25,0.0,0.0,14.0,0.0,73.25,15.25,0.0,11.75,0.0,0.0,44.5,13.5,0.0,80.0,29.0,0.0,55.0,0.0,25.5,24.75,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,26.5,31.75,0.0,0.0,0.0,0.0,16.75,0.0,0.0,0.0,0.0,0.0,49.75,0.0,17.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,20.75,0.0,0.0,0.0,0.0,59.5,31.25,0.0,29.5,0.0,0.0,32.5,0.0,0.0,42.0,33.5,0.0,0.0,0.0,65.25,47.5,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25,45.75,0.0,0.0,0.0,0.0,25.0,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,40.5,0.0,0.0,20.75,0.0,0.0,22.0,0.0,0.0,61.5,37.5,0.0,52.0,0.0,19.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,9.25,0.0,0.0,0.0,0.0,0.0,50.0,51.0,0.0,0.0,0.0,0.0,35.25,0.0,18.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,25.0,37.25,0.0,0.0,0.0,0.0,15.5,0.0,0.0,66.0,19.25,0.0,50.5,0.0,56.75,61.75,30.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.75,34.0,0.0,0.0,0.0,0.0,0.0,40.5,15.75,0.0,0.0,0.0,0.0,41.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,16.75,0.0,0.0,0.0,41.0,0.0,0.0,13.75,0.0,0.0,0.0,22.5,46.75,80.25,25.0,45.25,34.75,0.0,46.75,11.75,49.75,13.0,13.25,49.25,0.0,0.0,21.75,0.0,15.25,25.5,50.0,36.0,0.0,0.0,39.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,63.0,0.0,0.0,44.5,0.0,0.0,0.0,31.5,19.75,10.25,48.75,40.75,0.0,0.0,10.75,9.75,29.5,10.0,14.5,55.0,0.0,0.0,64.25,0.0,35.75,25.0,0.0,55.25,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,30.25,0.0,0.0,32.5,0.0,20.75,57.5,0.0,47.5,0.0,0.0,0.0,19.75,0.0,34.75,19.5,0.0,29.5,0.0,87.75,35.75,37.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,13.75,30.25,0.0,0.0,0.0,0.0,25.0,36.25,0.0,0.0,0.0,0.0,33.0,0.0,41.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,40.75,0.0,24.75,36.5,25.0,25.0,19.25,0.0,36.5,0.0,0.0,0.0,23.75,0.0,21.0,0.0,0.0,20.0,0.0,44.5,19.5,21.25,23.5,0.0,21.5,0.0,0.0,21.0,0.0,58.0,21.25,0.0,0.0,0.0,0.0,0.0,25.0,16.0,0.0,0.0,0.0,0.0,16.5,0.0,16.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,18.0,0.0,0.0,25.0,0.0,55.0,81.75,0.0,31.0,0.0,0.0,21.25,20.25,0.0,30.5,34.0,0.0,25.0,0.0,18.5,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.25,32.25,42.75,0.0,0.0,0.0,0.0,32.5,13.5,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,24.5,0.0,75.0,50.25,0.0,24.5,0.0,0.0,23.75,10.75,0.0,31.75,14.25,0.0,22.75,0.0,34.75,9.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.75,0.0,0.0,0.0,0.0,0.0,13.5,26.25,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,22.25,0.0,0.0,14.0,0.0,65.25,34.25,0.0,12.25,0.0,0.0,39.75,46.25,0.0,67.25,20.0,0.0,32.25,0.0,65.5,30.75,40.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.25,36.0,35.25,0.0,0.0,0.0,0.0,23.75,40.25,0.0,0.0,0.0,0.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,30.25,0.0,0.0,0.0,0.0,0.0,68.0,13.25,0.0,20.75,0.0,10.25,17.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,31.0,30.5,0.0,0.0,0.0,0.0,50.5,26.25,0.0,0.0,0.0,0.0,15.0,0.0,53.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0,0.0,0.0,0.0,0.0,39.25,50.0,0.0,11.0,0.0,0.0,0.0,0.0,12.25,50.5,13.25,0.0,20.75,0.0,35.0,0.0,0.0,13.0,13.5,25.0,0.0,0.0,0.0,0.0,27.5,11.5,11.75,0.0,0.0,0.0,0.0,26.0,26.25,0.0,0.0,0.0,0.0,15.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,21.25,0.0,0.0,0.0,31.5,9.25,28.0,85.0,41.0,13.5,0.0,33.25,38.0,34.0,0.0,42.0,28.75,0.0,0.0,65.0,0.0,24.25,0.0,0.0,51.75,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.75,0.0,0.0,0.0,0.0,52.0,23.0,0.0,0.0,0.0,0.0,32.75,39.0,0.0,75.0,39.25,0.0,40.75,0.0,12.75,13.5,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,36.0,0.0,0.0,0.0,0.0,10.5,29.0,0.0,0.0,0.0,0.0,27.75,0.0,21.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
