,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13,2022-03-20,2022-03-27,2022-04-03,2022-04-10,2022-04-17,2022-04-24,2022-05-01,2022-05-08,2022-05-15,2022-05-22,2022-05-29,2022-06-05,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31
129,,,,,,,,,,,,,,,,,,,,0.0,0.0,25.25,30.5,42.25,10.5,11.0,35.5,0.0,27.25,33.5,0.0,0.0,16.5,0.0,0.0,25.75,0.0,16.5,0.0,0.0,0.0,0.0,0.0,13.0,32.5,23.75,0.0,47.25,31.25,19.25,0.0,0.0,0.0,0.0,0.0,0.0,41.25,8.5,57.75,23.5,13.0,0.0,64.0,15.5,36.0,0.0,25.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,,,,,,,,,,,,,,,,,,,0.0,12.25,57.5,12.0,11.0,12.75,0.0,31.25,37.5,0.0,0.0,10.0,0.0,0.0,20.0,0.0,12.0,0.0,19.0,0.0,0.0,0.0,53.25,16.75,39.0,0.0,37.75,27.0,13.25,0.0,0.0,14.5,0.0,0.0,0.0,11.75,8.75,10.5,11.25,26.75,0.0,43.0,0.0,16.25,0.0,0.0,0.0,0.0,0.0,8.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,,,,,,,,39.5,21.75,30.5,10.5,0.0,0.0,0.0,59.5,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,31.75,19.0,0.0,38.5,49.75,0.0,60.5,0.0,23.25,0.0,24.5,22.75,11.5,42.25,0.0,9.0,0.0,8.5,50.5,17.25,0.0,0.0,17.0,0.0,0.0,0.0,7.0,8.25,0.0,17.0,0.0,8.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,,,,,,,,,,,,,,,,,,,,21.75,41.75,10.5,0.0,0.0,11.25,49.5,0.0,0.0,0.0,0.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,21.25,19.0,0.0,38.5,24.75,0.0,73.5,0.0,23.25,0.0,37.25,11.25,13.25,54.0,0.0,9.0,0.0,8.5,59.5,17.25,0.0,0.0,8.25,0.0,0.0,0.0,15.0,0.0,0.0,8.5,0.0,8.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,,,,,,,,,,,,,,,,,,,,27.5,66.0,23.25,0.0,7.25,0.0,21.0,31.75,0.0,0.0,11.25,0.0,0.0,35.25,0.0,23.25,0.0,16.0,0.0,0.0,0.0,0.0,0.0,23.25,0.0,52.0,32.25,7.0,0.0,0.0,22.25,0.0,0.0,0.0,6.25,11.0,32.5,9.0,13.75,0.0,20.0,5.25,23.5,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,,,,,,,,,,,,,,,,,,,,11.0,32.25,8.25,0.0,0.0,15.25,27.75,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,56.25,7.25,0.0,43.75,18.25,0.0,64.25,0.0,17.5,0.0,32.0,10.5,8.75,26.75,0.0,26.25,0.0,0.0,51.5,24.0,0.0,0.0,22.75,0.0,0.0,6.25,0.0,0.0,0.0,6.75,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,,,,,,,,,,,,,,,,,,,,20.75,63.5,9.5,9.75,5.5,0.0,14.75,28.0,0.0,0.0,18.25,0.0,0.0,28.5,0.0,0.0,0.0,9.0,0.0,0.0,0.0,25.0,11.25,45.25,0.0,62.5,12.0,12.0,0.0,0.0,10.5,0.0,0.0,0.0,18.5,0.0,27.0,13.5,8.0,0.0,15.25,9.75,7.75,0.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,,,,,,,,,,,,,,,,,,,,,63.5,20.25,9.75,5.5,0.0,14.75,28.0,0.0,0.0,8.75,0.0,0.0,28.75,0.0,0.0,0.0,9.0,0.0,0.0,0.0,25.0,11.25,22.5,0.0,50.0,0.0,12.0,0.0,0.0,22.0,0.0,0.0,0.0,18.5,0.0,35.25,13.5,0.0,0.0,7.0,0.0,23.75,0.0,6.5,0.0,0.0,0.0,8.25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,16.75,11.5,0.0,0.0,0.0,0.0,26.25,0.0,0.0,7.5,0.0,0.0,0.0,33.5,0.0,0.0,0.0,10.5,0.0,22.5,0.0,18.75,0.0,0.0,9.25,0.0,22.75,0.0,72.0,0.0,30.25,7.5,0.0,16.25,7.0,0.0,0.0,23.0,0.0,36.75,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,0.0,11.75,0.0,21.25,32.0,0.0,0.0,16.0,0.0,0.0,11.75,0.0,0.0,0.0,16.5,0.0,0.0,0.0,54.25,20.5,52.25,0.0,49.0,24.75,13.5,0.0,0.0,0.0,0.0,0.0,0.0,10.5,7.75,18.75,34.5,19.0,0.0,27.75,11.25,6.5,0.0,10.5,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,30.5,37.0,0.0,0.0,30.5,0.0,0.0,23.25,0.0,0.0,0.0,39.0,0.0,0.0,0.0,24.75,25.0,32.0,0.0,38.75,32.25,23.75,0.0,0.0,34.0,0.0,0.0,0.0,10.5,32.25,0.0,49.75,15.75,0.0,17.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,32.75,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,,,,,,,,,,,,,,,,,,,,,,30.75,0.0,0.0,32.0,20.75,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,46.0,11.0,0.0,28.5,24.5,0.0,46.75,0.0,37.75,0.0,12.75,24.0,12.75,22.25,0.0,10.25,0.0,19.0,43.0,26.25,0.0,0.0,17.75,0.0,0.0,0.0,23.25,0.0,0.0,7.75,0.0,9.5,0.0,0.0,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,22.75,0.0,0.0,0.0,23.25,32.25,0.0,0.0,11.25,0.0,0.0,0.0,11.5,0.0,0.0,0.0,29.25,0.0,14.25,0.0,0.0,0.0,0.0,23.0,39.75,0.0,0.0,81.25,0.0,16.5,11.5,0.0,19.25,6.0,5.75,0.0,29.25,0.0,46.75,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,11.25,0.0,37.75,62.25,0.0,0.0,10.25,0.0,0.0,30.25,0.0,0.0,0.0,8.5,0.0,0.0,0.0,24.25,22.0,48.0,0.0,31.75,54.5,12.75,0.0,0.0,0.0,0.0,0.0,0.0,7.25,24.5,54.5,24.0,0.0,0.0,44.25,35.5,15.25,0.0,15.25,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,,,,,,,,,,,,,,,,,,,,,,10.25,0.0,0.0,16.25,19.0,0.0,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,0.0,0.0,31.75,33.75,0.0,63.25,45.75,0.0,27.0,0.0,40.25,0.0,32.75,28.0,11.5,17.5,0.0,26.75,0.0,0.0,57.25,8.25,0.0,0.0,24.75,0.0,0.0,36.0,4.5,20.0,0.0,13.75,0.0,29.75,0.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,29.25,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,0.0,9.75,0.0,0.0,0.0,51.75,35.5,23.0,0.0,74.0,47.75,13.25,0.0,0.0,47.25,0.0,0.0,0.0,27.5,24.75,32.0,35.75,0.0,0.0,24.0,0.0,32.75,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,0.0,19.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,0.0,9.75,0.0,0.0,0.0,37.75,23.75,23.0,0.0,49.0,24.5,23.75,0.0,0.0,35.5,0.0,0.0,0.0,9.0,9.25,23.25,19.0,0.0,0.0,31.25,0.0,17.5,0.0,7.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.0,0.0,9.0,34.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,0.0,18.75,0.0,0.0,0.0,39.0,22.5,22.75,0.0,48.75,12.75,23.75,0.0,0.0,36.0,0.0,0.0,0.0,9.5,17.25,15.5,18.75,0.0,0.0,48.25,9.0,9.25,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,28.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,24.25,45.25,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,44.0,11.25,0.0,14.75,14.0,0.0,39.5,0.0,39.5,0.0,13.75,13.5,0.0,36.5,0.0,0.0,0.0,0.0,64.5,58.75,0.0,0.0,37.5,0.0,0.0,9.75,16.75,0.0,0.0,19.75,0.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
